        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
2.958e+14   81      0        0  4.40e+09  0.00e+00  0.00e+00  1.10e+43  4.68e-14  2.39e+10  7.66e+04  7.66e+04 -3.54e+01 -8.83e+01  7.54e+04  7.54e+04  8.88e-01  6.84e+40  6.84e+40  6.85e+40  1.72e+07  1.97e+05  1.15e+07  3.02e-01  0.00e+00  0.00e+00 
3.054e+14   82      0        0  4.38e+09  0.00e+00  0.00e+00  1.21e+43  4.44e-14  2.27e+10  7.57e+04  7.57e+04 -1.35e+01  3.25e+01  7.49e+04  7.49e+04  8.40e-01  6.53e+40  6.53e+40  6.54e+40  1.71e+07  1.91e+05  1.13e+07  3.02e-01  0.00e+00  0.00e+00 
3.153e+14   83      0        0  4.36e+09  0.00e+00  0.00e+00  1.34e+43  4.21e-14  2.16e+10  7.48e+04  7.48e+04 -3.95e+01  6.90e+01  7.44e+04  7.44e+04  7.95e-01  6.24e+40  6.24e+40  6.24e+40  1.69e+07  1.85e+05  1.11e+07  3.19e-01  0.00e+00  0.00e+00 
3.256e+14   84      0        0  4.35e+09  0.00e+00  0.00e+00  1.47e+43  4.00e-14  2.05e+10  7.39e+04  7.38e+04 -6.30e+01 -3.71e+00  7.39e+04  7.39e+04  7.50e-01  5.97e+40  5.97e+40  5.97e+40  1.68e+07  1.78e+05  1.09e+07  8.00e-01  0.00e+00  0.00e+00 
3.362e+14   85      0        0  4.34e+09  0.00e+00  0.00e+00  1.62e+43  3.81e-14  1.95e+10  7.30e+04  7.30e+04 -3.20e+01 -2.77e+01  7.34e+04  7.34e+04  7.07e-01  5.72e+40  5.72e+40  5.72e+40  1.66e+07  1.72e+05  1.08e+07  5.52e-01  0.00e+00  0.00e+00 
3.471e+14   86      0        0  4.33e+09  0.00e+00  0.00e+00  1.78e+43  3.62e-14  1.85e+10  7.22e+04  7.23e+04  3.68e+01 -5.20e+01  7.30e+04  7.30e+04  6.66e-01  5.47e+40  5.47e+40  5.47e+40  1.64e+07  1.66e+05  1.06e+07  5.60e-01  0.00e+00  0.00e+00 
3.583e+14   87      0        0  4.30e+09  0.00e+00  0.00e+00  1.96e+43  3.43e-14  1.76e+10  7.14e+04  7.14e+04  3.56e+00 -3.95e+01  7.25e+04  7.25e+04  6.26e-01  5.21e+40  5.21e+40  5.21e+40  1.62e+07  1.61e+05  1.04e+07  2.11e-01  0.00e+00  0.00e+00 
3.700e+14   88      0        0  4.28e+09  0.00e+00  0.00e+00  2.16e+43  3.24e-14  1.66e+10  7.05e+04  7.05e+04 -4.00e+00 -7.60e+00  7.20e+04  7.21e+04  5.89e-01  4.94e+40  4.94e+40  4.95e+40  1.60e+07  1.55e+05  1.02e+07  1.21e-01  0.00e+00  0.00e+00 
3.820e+14   89      0        0  4.28e+09  0.00e+00  0.00e+00  2.37e+43  3.07e-14  1.57e+10  6.94e+04  6.95e+04 -3.88e+01  6.88e+01  7.16e+04  7.17e+04  5.53e-01  4.68e+40  4.68e+40  4.69e+40  1.58e+07  1.50e+05  1.00e+07  1.92e-01  0.00e+00  0.00e+00 
3.944e+14   90      0        0  4.29e+09  0.00e+00  0.00e+00  2.61e+43  2.90e-14  1.49e+10  6.90e+04  6.90e+04 -2.65e+01 -2.49e+01  7.12e+04  7.12e+04  5.18e-01  4.45e+40  4.45e+40  4.46e+40  1.56e+07  1.45e+05  9.82e+06  2.70e-01  0.00e+00  0.00e+00 
4.072e+14   91      0        0  4.29e+09  0.00e+00  0.00e+00  2.87e+43  2.73e-14  1.40e+10  6.83e+04  6.84e+04 -6.04e+01  7.08e+01  7.08e+04  7.09e+04  4.85e-01  4.21e+40  4.21e+40  4.21e+40  1.54e+07  1.41e+05  9.63e+06  5.02e-01  0.00e+00  0.00e+00 
4.204e+14   92      0        0  4.26e+09  0.00e+00  0.00e+00  3.16e+43  2.56e-14  1.31e+10  6.76e+04  6.77e+04  3.86e+01 -6.36e+00  7.04e+04  7.05e+04  4.53e-01  3.96e+40  3.96e+40  3.96e+40  1.52e+07  1.37e+05  9.44e+06  4.31e-01  0.00e+00  0.00e+00 
4.341e+14   93      0        0  4.24e+09  0.00e+00  0.00e+00  3.48e+43  2.41e-14  1.24e+10  6.62e+04  6.64e+04 -7.19e+01  9.58e+01  7.00e+04  7.00e+04  4.24e-01  3.71e+40  3.71e+40  3.71e+40  1.49e+07  1.33e+05  9.25e+06  5.60e-01  0.00e+00  0.00e+00 
4.482e+14   94      0        0  4.27e+09  0.00e+00  0.00e+00  3.83e+43  2.27e-14  1.16e+10  6.60e+04  6.61e+04  2.38e+01 -7.54e+01  6.96e+04  6.97e+04  3.94e-01  3.52e+40  3.52e+40  3.53e+40  1.47e+07  1.28e+05  9.06e+06  3.92e-01  0.00e+00  0.00e+00 
4.627e+14   95      0        0  4.27e+09  0.00e+00  0.00e+00  4.22e+43  2.13e-14  1.09e+10  6.57e+04  6.58e+04 -4.35e+00  1.01e+02  6.93e+04  6.94e+04  3.67e-01  3.33e+40  3.33e+40  3.33e+40  1.45e+07  1.24e+05  8.86e+06  1.92e-01  0.00e+00  0.00e+00 
4.777e+14   96      0        0  4.23e+09  0.00e+00  0.00e+00  4.64e+43  1.99e-14  1.02e+10  6.52e+04  6.52e+04  3.29e+01  2.46e+01  6.90e+04  6.90e+04  3.40e-01  3.11e+40  3.11e+40  3.11e+40  1.42e+07  1.21e+05  8.67e+06  5.74e-01  0.00e+00  0.00e+00 
4.932e+14   97      0        0  4.20e+09  0.00e+00  0.00e+00  5.11e+43  1.85e-14  9.49e+09  6.38e+04  6.38e+04 -7.22e+01  7.49e+01  6.87e+04  6.86e+04  3.16e-01  2.87e+40  2.87e+40  2.87e+40  1.40e+07  1.18e+05  8.48e+06  2.03e-01  0.00e+00  0.00e+00 
5.093e+14   98      0        0  4.24e+09  0.00e+00  0.00e+00  5.62e+43  1.73e-14  8.84e+09  6.29e+04  6.30e+04 -2.52e+01 -2.60e+01  6.82e+04  6.83e+04  2.94e-01  2.65e+40  2.65e+40  2.66e+40  1.37e+07  1.15e+05  8.28e+06  5.22e-01  0.00e+00  0.00e+00 
5.258e+14   99      0        0  4.30e+09  0.00e+00  0.00e+00  6.19e+43  1.60e-14  8.20e+09  6.33e+04  6.34e+04  6.02e+01 -3.65e+01  6.79e+04  6.80e+04  2.72e-01  2.48e+40  2.48e+40  2.49e+40  1.35e+07  1.12e+05  8.10e+06  7.88e-01  0.00e+00  0.00e+00 
5.429e+14  100      0        0  4.27e+09  0.00e+00  0.00e+00  6.81e+43  1.48e-14  7.57e+09  6.27e+04  6.29e+04  2.05e+02  6.73e+02  6.77e+04  6.78e+04  2.50e-01  2.28e+40  2.28e+40  2.28e+40  1.32e+07  1.10e+05  7.92e+06  8.00e-01  0.00e+00  0.00e+00 
5.605e+14  101      0        0  4.23e+09  0.00e+00  0.00e+00  7.50e+43  1.36e-14  6.96e+09  6.19e+04  6.21e+04 -1.76e+02 -5.52e+02  6.74e+04  6.75e+04  2.31e-01  2.08e+40  2.08e+40  2.09e+40  1.30e+07  1.09e+05  7.74e+06  5.74e-01  0.00e+00  0.00e+00 
5.787e+14  102      0        0  4.26e+09  0.00e+00  0.00e+00  8.25e+43  1.24e-14  6.36e+09  6.06e+04  6.09e+04  1.65e+02  1.89e+02  6.71e+04  6.72e+04  2.13e-01  1.88e+40  1.88e+40  1.88e+40  1.28e+07  1.08e+05  7.57e+06  8.00e-01  0.00e+00  0.00e+00 
5.975e+14  103      0        0  4.33e+09  0.00e+00  0.00e+00  9.08e+43  1.13e-14  5.80e+09  6.07e+04  6.09e+04  3.34e+02  8.85e+02  6.68e+04  6.69e+04  1.96e-01  1.71e+40  1.71e+40  1.71e+40  1.26e+07  1.07e+05  7.41e+06  8.00e-01  0.00e+00  0.00e+00 
6.169e+14  104      0        0  4.35e+09  0.00e+00  0.00e+00  1.00e+44  1.03e-14  5.26e+09  6.05e+04  5.98e+04  1.68e+03  3.56e+03  6.66e+04  6.67e+04  1.81e-01  1.56e+40  1.56e+40  1.55e+40  1.24e+07  1.07e+05  7.26e+06  5.74e-01  0.00e+00  0.00e+00 
6.369e+14  105      0        0  4.33e+09  0.00e+00  0.00e+00  1.10e+44  9.31e-15  4.77e+09  6.02e+04  6.01e+04  1.89e+03  9.09e+03  6.64e+04  6.65e+04  1.66e-01  1.40e+40  1.40e+40  1.40e+40  1.22e+07  1.07e+05  7.13e+06  8.00e-01  0.00e+00  0.00e+00 
6.576e+14  106      0        0  4.34e+09  0.00e+00  0.00e+00  1.21e+44  8.42e-15  4.31e+09  5.65e+04  5.40e+04  5.15e+03  6.40e+03  6.61e+04  6.63e+04  1.53e-01  1.27e+40  1.27e+40  1.20e+40  1.20e+07  1.08e+05  7.00e+06  4.25e-01  0.00e+00  0.00e+00 
6.789e+14  107      0        1  4.40e+09  0.00e+00  0.00e+00  1.33e+44  7.61e-15  3.90e+09  4.59e+04  4.19e+04  4.26e+02  1.52e+01  6.60e+04  6.62e+04  1.41e-01  1.22e+40  1.22e+40  9.15e+39  1.18e+07  1.08e+05  6.88e+06  3.51e-01  0.00e+00  0.00e+00 
7.010e+14  108      0        2  4.45e+09  0.00e+00  0.00e+00  1.47e+44  6.87e-15  3.52e+09  5.73e+04  4.76e+04  7.42e+03 -1.01e+02  6.59e+04  6.59e+04  1.29e-01  3.31e+40  3.31e+40  9.90e+39  1.17e+07  1.10e+05  6.77e+06  7.45e-01  0.00e+00  0.00e+00 
7.237e+14  109      0        2  4.46e+09  0.00e+00  0.00e+00  1.62e+44  6.18e-15  3.17e+09  4.64e+04  4.04e+04 -3.85e+02 -5.73e+02  6.56e+04  6.58e+04  1.19e-01  4.14e+41  4.14e+41  9.32e+39  1.15e+07  1.11e+05  6.66e+06  5.52e-01  0.00e+00  0.00e+00 
7.472e+14  110      0        0  4.48e+09  0.00e+00  0.00e+00  1.78e+44  5.56e-15  2.84e+09  4.01e+04  4.03e+04 -1.49e+02  1.09e+02  6.53e+04  6.56e+04  1.11e-01  1.97e+40  1.97e+40  1.97e+40  1.14e+07  1.13e+05  6.56e+06  8.00e-01  0.00e+00  0.00e+00 
7.715e+14  111      0        0  4.55e+09  0.00e+00  0.00e+00  1.96e+44  5.00e-15  2.56e+09  3.96e+04  3.97e+04 -1.81e+02 -2.26e+02  6.51e+04  6.54e+04  1.02e-01  1.68e+40  1.68e+40  6.19e+40  1.13e+07  1.14e+05  6.46e+06  6.78e-01  0.00e+00  0.00e+00 
7.965e+14  112      0        0  4.61e+09  0.00e+00  0.00e+00  2.16e+44  4.54e-15  2.32e+09  3.84e+04  3.84e+04  6.59e+02  2.73e+03  6.50e+04  6.53e+04  9.40e-02  1.35e+40  1.35e+40  1.35e+40  1.12e+07  1.14e+05  6.38e+06  5.52e-01  0.00e+00  0.00e+00 
8.224e+14  113      0        0  4.63e+09  0.00e+00  0.00e+00  2.37e+44  4.13e-15  2.11e+09  3.82e+04  3.84e+04 -3.01e+02 -2.07e+02  6.49e+04  6.53e+04  8.68e-02  1.20e+40  1.20e+40  1.21e+40  1.11e+07  1.15e+05  6.30e+06  6.16e-01  0.00e+00  0.00e+00 
8.491e+14  114      0        0  4.66e+09  0.00e+00  0.00e+00  2.61e+44  3.74e-15  1.91e+09  3.87e+04  3.89e+04 -4.24e+02 -3.43e+02  6.48e+04  6.52e+04  7.99e-02  1.11e+40  1.11e+40  1.15e+40  1.10e+07  1.17e+05  6.23e+06  3.86e-01  0.00e+00  0.00e+00 
8.767e+14  115      0        0  4.72e+09  0.00e+00  0.00e+00  2.88e+44  3.37e-15  1.72e+09  3.81e+04  3.82e+04  4.86e+02  2.08e+03  6.47e+04  6.52e+04  7.39e-02  9.71e+39  9.71e+39  9.73e+39  1.09e+07  1.19e+05  6.17e+06  7.45e-01  0.00e+00  0.00e+00 
9.051e+14  116      0        1  4.79e+09  0.00e+00  0.00e+00  3.17e+44  3.05e-15  1.56e+09  3.66e+04  3.36e+04 -6.53e+03  5.77e+03  6.46e+04  6.54e+04  6.82e-02  8.69e+39  8.69e+39  7.54e+39  1.08e+07  1.21e+05  6.12e+06  7.45e-01  0.00e+00  0.00e+00 
9.345e+14  117      0        1  4.85e+09  0.00e+00  0.00e+00  3.49e+44  2.77e-15  1.41e+09  3.54e+04  3.49e+04  7.12e+02  3.30e+01  6.46e+04  6.58e+04  6.28e-02  7.84e+39  7.84e+39  6.11e+39  1.08e+07  1.23e+05  6.07e+06  1.89e-01  0.00e+00  0.00e+00 
9.649e+14  118      0        2  4.92e+09  0.00e+00  0.00e+00  3.84e+44  2.49e-15  1.27e+09  3.38e+04  3.88e+04  4.83e+03 -2.93e+01  6.48e+04  6.51e+04  5.75e-02  1.14e+40  1.14e+40  4.69e+39  1.07e+07  1.27e+05  6.04e+06  5.74e-01  0.00e+00  0.00e+00 
9.962e+14  119      0        1  5.01e+09  0.00e+00  0.00e+00  4.23e+44  2.24e-15  1.14e+09  3.43e+04  3.34e+04  1.26e+01  1.62e+01  6.52e+04  6.45e+04  5.19e-02  6.50e+39  6.50e+39  4.42e+39  1.07e+07  1.32e+05  5.99e+06  2.03e-01  0.00e+00  0.00e+00 
1.029e+15  120      0        2  5.09e+09  0.00e+00  0.00e+00  4.65e+44  2.01e-15  1.03e+09  3.64e+04  3.28e+04  1.14e+01 -1.20e+01  6.46e+04  6.41e+04  4.93e-02  3.52e+42  3.52e+42  1.89e+40  1.06e+07  1.35e+05  5.91e+06  2.58e-01  0.00e+00  0.00e+00 
1.062e+15  121      0        0  5.16e+09  0.00e+00  0.00e+00  5.12e+44  1.83e-15  9.37e+08  3.28e+04  3.25e+04  1.22e+01 -2.07e+01  6.40e+04  6.37e+04  4.68e-02  7.61e+39  7.61e+39  3.14e+39  1.05e+07  1.36e+05  5.83e+06  2.58e-01  0.00e+00  0.00e+00 
1.096e+15  122      0        0  5.23e+09  0.00e+00  0.00e+00  5.64e+44  1.68e-15  8.58e+08  3.22e+04  3.22e+04  7.36e+00  1.40e+01  6.36e+04  6.33e+04  4.39e-02  6.06e+39  6.06e+39  6.05e+39  1.04e+07  1.36e+05  5.76e+06  6.16e-01  0.00e+00  0.00e+00 
1.132e+15  123      0        0  5.31e+09  0.00e+00  0.00e+00  6.21e+44  1.55e-15  7.90e+08  3.13e+04  3.13e+04  7.20e-01  1.91e+01  6.31e+04  6.28e+04  4.15e-02  4.98e+39  4.98e+39  4.98e+39  1.04e+07  1.35e+05  5.70e+06  6.16e-01  0.00e+00  0.00e+00 
1.169e+15  124      0        0  5.35e+09  0.00e+00  0.00e+00  6.84e+44  1.43e-15  7.30e+08  3.01e+04  3.01e+04  1.30e+01  1.23e+00  6.28e+04  6.24e+04  3.90e-02  3.97e+39  3.97e+39  3.94e+39  1.03e+07  1.35e+05  5.66e+06  1.89e-01  0.00e+00  0.00e+00 
1.207e+15  125      0        0  5.36e+09  0.00e+00  0.00e+00  7.53e+44  1.33e-15  6.79e+08  3.05e+04  3.05e+04  5.03e+00  5.38e+00  6.27e+04  6.24e+04  3.63e-02  3.98e+39  3.98e+39  3.96e+39  1.03e+07  1.35e+05  5.64e+06  3.32e-01  0.00e+00  0.00e+00 
1.246e+15  126      0        0  5.39e+09  0.00e+00  0.00e+00  8.29e+44  1.24e-15  6.32e+08  3.15e+04  3.15e+04 -1.60e+00 -4.35e-01  6.26e+04  6.23e+04  3.40e-02  4.27e+39  4.27e+39  4.26e+39  1.03e+07  1.35e+05  5.59e+06  2.97e-01  0.00e+00  0.00e+00 
1.286e+15  127      0        0  5.51e+09  0.00e+00  0.00e+00  9.13e+44  1.15e-15  5.87e+08  3.12e+04  3.12e+04  6.41e+00  4.33e+00  6.22e+04  6.18e+04  3.21e-02  3.90e+39  3.90e+39  3.90e+39  1.02e+07  1.33e+05  5.50e+06  4.06e-01  0.00e+00  0.00e+00 
1.328e+15  128      0        0  5.64e+09  0.00e+00  0.00e+00  1.01e+45  1.07e-15  5.45e+08  3.00e+04  3.00e+04  3.32e-01  5.30e-01  6.16e+04  6.12e+04  3.05e-02  3.10e+39  3.10e+39  3.09e+39  1.02e+07  1.31e+05  5.44e+06  1.64e-01  0.00e+00  0.00e+00 
1.371e+15  129      0        0  5.69e+09  0.00e+00  0.00e+00  1.11e+45  9.97e-16  5.09e+08  2.91e+04  2.90e+04  6.85e+00  5.12e+00  6.13e+04  6.09e+04  2.87e-02  2.61e+39  2.61e+39  2.59e+39  1.02e+07  1.30e+05  5.41e+06  1.10e-01  0.00e+00  0.00e+00 
1.416e+15  130      0        0  5.70e+09  0.00e+00  0.00e+00  1.22e+45  9.25e-16  4.73e+08  2.97e+04  2.97e+04  1.43e+01  1.25e+01  6.12e+04  6.08e+04  2.68e-02  2.70e+39  2.70e+39  2.69e+39  1.01e+07  1.31e+05  5.38e+06  2.46e-01  0.00e+00  0.00e+00 
1.462e+15  131      0        0  5.76e+09  0.00e+00  0.00e+00  1.34e+45  8.49e-16  4.34e+08  3.01e+04  3.01e+04  7.61e-01  3.72e+00  6.10e+04  6.06e+04  2.52e-02  2.64e+39  2.64e+39  2.64e+39  1.01e+07  1.32e+05  5.33e+06  2.46e-01  0.00e+00  0.00e+00 
1.509e+15  132      0        0  5.89e+09  0.00e+00  0.00e+00  1.48e+45  7.71e-16  3.94e+08  3.00e+04  3.00e+04  9.31e+00  2.69e+01  6.06e+04  6.02e+04  2.39e-02  2.36e+39  2.36e+39  2.35e+39  1.01e+07  1.35e+05  5.26e+06  6.16e-01  0.00e+00  0.00e+00 
1.558e+15  133      0        0  6.02e+09  0.00e+00  0.00e+00  1.63e+45  6.98e-16  3.57e+08  2.99e+04  2.98e+04 -6.48e+00 -8.44e+00  6.02e+04  5.98e+04  2.26e-02  2.09e+39  2.09e+39  2.08e+39  1.00e+07  1.37e+05  5.18e+06  6.07e-01  0.00e+00  0.00e+00 
1.609e+15  134      0        0  6.15e+09  0.00e+00  0.00e+00  1.79e+45  6.26e-16  3.20e+08  3.00e+04  2.99e+04 -7.89e+00  6.10e+00  5.97e+04  5.93e+04  2.15e-02  1.88e+39  1.88e+39  1.88e+39  9.96e+06  1.41e+05  5.09e+06  6.16e-01  0.00e+00  0.00e+00 
1.661e+15  135      0        0  6.34e+09  0.00e+00  0.00e+00  1.98e+45  5.59e-16  2.86e+08  2.99e+04  2.99e+04 -7.68e+00 -1.25e+01  5.90e+04  5.86e+04  2.06e-02  1.65e+39  1.65e+39  1.65e+39  9.87e+06  1.43e+05  4.95e+06  8.00e-01  0.00e+00  0.00e+00 
1.715e+15  136      0        0  6.59e+09  0.00e+00  0.00e+00  2.18e+45  4.99e-16  2.55e+08  2.95e+04  2.94e+04 -1.46e+01 -5.12e+01  5.82e+04  5.79e+04  1.97e-02  1.36e+39  1.36e+39  1.36e+39  9.78e+06  1.44e+05  4.81e+06  8.00e-01  0.00e+00  0.00e+00 
1.771e+15  137      0        0  6.79e+09  0.00e+00  0.00e+00  2.40e+45  4.38e-16  2.24e+08  2.90e+04  2.90e+04 -3.72e+01 -7.63e+01  5.75e+04  5.72e+04  1.88e-02  1.10e+39  1.10e+39  1.10e+39  9.72e+06  1.48e+05  4.70e+06  7.88e-01  0.00e+00  0.00e+00 
1.828e+15  138      0        0  6.95e+09  0.00e+00  0.00e+00  2.65e+45  3.85e-16  1.97e+08  2.89e+04  2.89e+04 -8.25e+01 -1.10e+02  5.70e+04  5.66e+04  1.78e-02  9.32e+38  9.32e+38  9.32e+38  9.66e+06  1.53e+05  4.60e+06  8.00e-01  0.00e+00  0.00e+00 
1.887e+15  139      0        0  7.11e+09  0.00e+00  0.00e+00  2.92e+45  3.41e-16  1.74e+08  2.89e+04  2.89e+04 -1.32e+02 -2.27e+02  5.64e+04  5.60e+04  1.70e-02  8.20e+38  8.20e+38  8.18e+38  9.59e+06  1.56e+05  4.47e+06  8.00e-01  0.00e+00  0.00e+00 
1.949e+15  140      0        0  7.35e+09  0.00e+00  0.00e+00  3.22e+45  3.05e-16  1.56e+08  2.86e+04  2.86e+04 -2.44e+02 -3.57e+02  5.56e+04  5.52e+04  1.62e-02  6.94e+38  6.94e+38  6.94e+38  9.51e+06  1.54e+05  4.33e+06  7.45e-01  0.00e+00  0.00e+00 
2.012e+15  141      0        0  7.56e+09  0.00e+00  0.00e+00  3.55e+45  2.71e-16  1.38e+08  2.83e+04  2.87e+04 -8.34e+02 -1.32e+03  5.48e+04  5.45e+04  1.55e-02  5.61e+38  5.61e+38  5.81e+38  9.44e+06  1.54e+05  4.21e+06  6.07e-01  0.00e+00  0.00e+00 
2.077e+15  142      0        0  7.70e+09  0.00e+00  0.00e+00  3.91e+45  2.39e-16  1.22e+08  2.83e+04  2.90e+04 -1.67e+03  6.01e+02  5.42e+04  5.38e+04  1.47e-02  4.65e+38  4.65e+38  5.00e+38  9.39e+06  1.56e+05  4.11e+06  6.07e-01  0.00e+00  0.00e+00 
2.145e+15  143      0        1  7.81e+09  0.00e+00  0.00e+00  4.31e+45  2.16e-16  1.10e+08  2.85e+04  2.99e+04  3.67e+02  1.25e+03  5.37e+04  5.32e+04  1.39e-02  4.09e+38  4.09e+38  4.64e+38  9.35e+06  1.55e+05  4.03e+06  6.07e-01  0.00e+00  0.00e+00 
2.214e+15  144      0        1  7.92e+09  0.00e+00  0.00e+00  4.75e+45  1.99e-16  1.02e+08  2.80e+04  3.04e+04 -4.99e+02  4.67e+03  5.31e+04  5.28e+04  1.32e-02  3.64e+38  3.64e+38  4.05e+38  9.31e+06  1.50e+05  3.95e+06  5.02e-01  0.00e+00  0.00e+00 
2.286e+15  145      0        1  8.02e+09  0.00e+00  0.00e+00  5.23e+45  1.85e-16  9.48e+07  2.80e+04  2.97e+04 -7.28e+02  4.98e+03  5.26e+04  5.24e+04  1.25e-02  3.10e+38  3.10e+38  3.75e+38  9.28e+06  1.43e+05  3.89e+06  3.51e-01  0.00e+00  0.00e+00 
2.361e+15  146      0        1  7.99e+09  0.00e+00  0.00e+00  5.75e+45  1.74e-16  8.88e+07  2.74e+04  2.90e+04  2.33e+03 -1.76e+02  5.24e+04  5.22e+04  1.17e-02  2.88e+38  2.88e+38  3.30e+38  9.26e+06  1.38e+05  3.87e+06  6.16e-01  0.00e+00  0.00e+00 
2.437e+15  147      0        1  7.88e+09  0.00e+00  0.00e+00  6.32e+45  1.64e-16  8.37e+07  2.76e+04  2.86e+04  5.79e+02 -2.74e+03  5.23e+04  5.21e+04  1.09e-02  2.75e+38  2.75e+38  3.24e+38  9.24e+06  1.35e+05  3.86e+06  3.02e-01  0.00e+00  0.00e+00 
2.516e+15  148      0        0  7.78e+09  0.00e+00  0.00e+00  6.95e+45  1.57e-16  8.01e+07  2.68e+04  2.74e+04  1.37e+03  1.97e+01  5.23e+04  5.21e+04  1.02e-02  2.74e+38  2.74e+38  2.96e+38  9.23e+06  1.31e+05  3.85e+06  5.22e-01  0.00e+00  0.00e+00 
2.598e+15  149      0        0  7.71e+09  0.00e+00  0.00e+00  7.64e+45  1.52e-16  7.74e+07  2.68e+04  2.80e+04  1.81e+03 -1.76e+02  5.24e+04  5.22e+04  9.48e-03  2.73e+38  2.73e+38  2.96e+38  9.22e+06  1.27e+05  3.85e+06  6.78e-01  0.00e+00  0.00e+00 
2.682e+15  150      0        0  7.60e+09  0.00e+00  0.00e+00  8.40e+45  1.49e-16  7.60e+07  2.72e+04  2.80e+04  6.36e+02 -1.82e+03  5.26e+04  5.25e+04  8.74e-03  2.83e+38  2.83e+38  3.12e+38  9.22e+06  1.22e+05  3.88e+06  3.32e-01  0.00e+00  0.00e+00 
2.769e+15  151      0        0  7.35e+09  0.00e+00  0.00e+00  9.22e+45  1.49e-16  7.64e+07  2.70e+04  2.79e+04  1.22e+03 -1.10e+03  5.31e+04  5.29e+04  8.00e-03  3.06e+38  3.06e+38  3.14e+38  9.19e+06  1.17e+05  3.93e+06  8.00e-01  0.00e+00  0.00e+00 
2.859e+15  152      0        0  6.94e+09  0.00e+00  0.00e+00  1.01e+46  1.51e-16  7.70e+07  2.70e+04  2.70e+04  2.56e+02 -1.51e+02  5.36e+04  5.34e+04  7.30e-03  3.26e+38  3.26e+38  3.29e+38  9.13e+06  1.11e+05  3.98e+06  5.02e-01  0.00e+00  0.00e+00 
2.952e+15  153     -1        0  6.42e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.048e+15  154     -1        0  6.42e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
