        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
2.958e+14   81      0        0  1.26e+10  0.00e+00  0.00e+00  1.20e+43  2.86e-14  1.47e+10  7.20e+04  7.20e+04  3.43e+01 -6.44e+01  8.37e+04  8.37e+04  2.93e-01  2.25e+40  2.25e+40  2.25e+40  1.18e+07  1.57e+05  8.11e+06  5.02e-01  0.00e+00  0.00e+00 
3.054e+14   82      0        0  1.25e+10  0.00e+00  0.00e+00  1.32e+43  2.75e-14  1.41e+10  7.19e+04  7.18e+04 -6.60e+01 -3.31e+01  8.36e+04  8.35e+04  2.78e-01  2.24e+40  2.24e+40  2.24e+40  1.18e+07  1.54e+05  8.09e+06  6.37e-01  0.00e+00  0.00e+00 
3.153e+14   83      0        0  1.23e+10  0.00e+00  0.00e+00  1.45e+43  2.64e-14  1.35e+10  7.17e+04  7.17e+04  4.62e+01 -6.01e+01  8.34e+04  8.34e+04  2.64e-01  2.23e+40  2.23e+40  2.23e+40  1.18e+07  1.50e+05  8.07e+06  4.31e-01  0.00e+00  0.00e+00 
3.256e+14   84      0        0  1.22e+10  0.00e+00  0.00e+00  1.59e+43  2.54e-14  1.30e+10  7.16e+04  7.16e+04  3.28e+01 -6.87e+01  8.32e+04  8.32e+04  2.50e-01  2.21e+40  2.21e+40  2.21e+40  1.19e+07  1.47e+05  8.05e+06  2.03e-01  0.00e+00  0.00e+00 
3.362e+14   85      0        0  1.20e+10  0.00e+00  0.00e+00  1.75e+43  2.43e-14  1.25e+10  7.13e+04  7.14e+04  8.15e+01 -9.66e+01  8.30e+04  8.29e+04  2.37e-01  2.19e+40  2.19e+40  2.19e+40  1.19e+07  1.44e+05  8.02e+06  4.31e-01  0.00e+00  0.00e+00 
3.471e+14   86      0        0  1.19e+10  0.00e+00  0.00e+00  1.92e+43  2.33e-14  1.20e+10  7.12e+04  7.12e+04  1.18e+02 -5.00e+01  8.28e+04  8.27e+04  2.25e-01  2.17e+40  2.17e+40  2.17e+40  1.19e+07  1.40e+05  7.99e+06  6.37e-01  0.00e+00  0.00e+00 
3.583e+14   87      0        0  1.17e+10  0.00e+00  0.00e+00  2.10e+43  2.24e-14  1.15e+10  7.10e+04  7.09e+04  2.04e+01  1.09e+01  8.26e+04  8.25e+04  2.13e-01  2.15e+40  2.15e+40  2.15e+40  1.19e+07  1.37e+05  7.96e+06  4.31e-01  0.00e+00  0.00e+00 
3.700e+14   88      0        0  1.16e+10  0.00e+00  0.00e+00  2.31e+43  2.14e-14  1.10e+10  7.07e+04  7.07e+04  5.99e+01 -3.97e+01  8.23e+04  8.22e+04  2.02e-01  2.12e+40  2.12e+40  2.12e+40  1.19e+07  1.34e+05  7.92e+06  6.37e-01  0.00e+00  0.00e+00 
3.820e+14   89      0        0  1.15e+10  0.00e+00  0.00e+00  2.54e+43  2.05e-14  1.05e+10  7.04e+04  7.04e+04  4.10e+01 -3.99e+01  8.20e+04  8.20e+04  1.92e-01  2.09e+40  2.09e+40  2.09e+40  1.19e+07  1.31e+05  7.89e+06  3.19e-01  0.00e+00  0.00e+00 
3.944e+14   90      0        0  1.14e+10  0.00e+00  0.00e+00  2.79e+43  1.96e-14  1.01e+10  7.01e+04  7.01e+04  1.09e+00  1.07e+01  8.18e+04  8.17e+04  1.81e-01  2.06e+40  2.06e+40  2.06e+40  1.20e+07  1.28e+05  7.85e+06  2.58e-01  0.00e+00  0.00e+00 
4.072e+14   91      0        0  1.13e+10  0.00e+00  0.00e+00  3.07e+43  1.88e-14  9.62e+09  6.98e+04  6.98e+04 -8.20e+00 -1.42e+01  8.15e+04  8.15e+04  1.72e-01  2.02e+40  2.02e+40  2.02e+40  1.20e+07  1.25e+05  7.81e+06  1.64e-01  0.00e+00  0.00e+00 
4.204e+14   92      0        0  1.12e+10  0.00e+00  0.00e+00  3.37e+43  1.80e-14  9.19e+09  6.95e+04  6.95e+04  3.71e+01 -1.61e+01  8.12e+04  8.12e+04  1.63e-01  1.99e+40  1.99e+40  1.99e+40  1.20e+07  1.22e+05  7.76e+06  2.58e-01  0.00e+00  0.00e+00 
4.341e+14   93      0        0  1.11e+10  0.00e+00  0.00e+00  3.70e+43  1.72e-14  8.79e+09  6.92e+04  6.92e+04  8.37e+01 -9.62e+01  8.09e+04  8.09e+04  1.55e-01  1.95e+40  1.95e+40  1.95e+40  1.20e+07  1.19e+05  7.72e+06  2.58e-01  0.00e+00  0.00e+00 
4.482e+14   94      0        0  1.09e+10  0.00e+00  0.00e+00  4.07e+43  1.64e-14  8.39e+09  6.89e+04  6.89e+04  4.47e+01 -7.61e+01  8.06e+04  8.07e+04  1.46e-01  1.91e+40  1.91e+40  1.91e+40  1.19e+07  1.16e+05  7.67e+06  3.86e-01  0.00e+00  0.00e+00 
4.627e+14   95      0        0  1.08e+10  0.00e+00  0.00e+00  4.48e+43  1.56e-14  8.01e+09  6.85e+04  6.85e+04  6.86e+01 -1.05e+02  8.03e+04  8.04e+04  1.38e-01  1.87e+40  1.87e+40  1.87e+40  1.19e+07  1.13e+05  7.62e+06  2.58e-01  0.00e+00  0.00e+00 
4.777e+14   96      0        0  1.08e+10  0.00e+00  0.00e+00  4.92e+43  1.49e-14  7.64e+09  6.83e+04  6.83e+04  2.03e+01 -6.96e+01  8.01e+04  8.01e+04  1.30e-01  1.84e+40  1.84e+40  1.84e+40  1.19e+07  1.10e+05  7.57e+06  1.64e-01  0.00e+00  0.00e+00 
4.932e+14   97      0        0  1.07e+10  0.00e+00  0.00e+00  5.41e+43  1.42e-14  7.29e+09  6.79e+04  6.79e+04  2.11e+01 -4.69e+01  7.97e+04  7.98e+04  1.23e-01  1.80e+40  1.80e+40  1.80e+40  1.19e+07  1.07e+05  7.52e+06  2.58e-01  0.00e+00  0.00e+00 
5.093e+14   98      0        0  1.06e+10  0.00e+00  0.00e+00  5.95e+43  1.36e-14  6.96e+09  6.76e+04  6.76e+04  7.55e+01 -1.39e+02  7.95e+04  7.94e+04  1.16e-01  1.76e+40  1.76e+40  1.76e+40  1.19e+07  1.04e+05  7.46e+06  4.31e-01  0.00e+00  0.00e+00 
5.258e+14   99      0        0  1.05e+10  0.00e+00  0.00e+00  6.54e+43  1.30e-14  6.64e+09  6.73e+04  6.72e+04 -3.85e+00 -7.46e+01  7.92e+04  7.91e+04  1.10e-01  1.72e+40  1.72e+40  1.72e+40  1.19e+07  1.02e+05  7.41e+06  4.06e-01  0.00e+00  0.00e+00 
5.429e+14  100      0        0  1.04e+10  0.00e+00  0.00e+00  7.19e+43  1.23e-14  6.32e+09  6.69e+04  6.69e+04  4.74e+01 -1.47e+02  7.88e+04  7.88e+04  1.04e-01  1.68e+40  1.68e+40  1.68e+40  1.18e+07  9.90e+04  7.35e+06  4.06e-01  0.00e+00  0.00e+00 
5.605e+14  101      0        0  1.04e+10  0.00e+00  0.00e+00  7.91e+43  1.18e-14  6.02e+09  6.65e+04  6.65e+04  7.80e+01 -1.23e+02  7.85e+04  7.85e+04  9.79e-02  1.63e+40  1.63e+40  1.63e+40  1.18e+07  9.63e+04  7.28e+06  3.19e-01  0.00e+00  0.00e+00 
5.787e+14  102      0        0  1.03e+10  0.00e+00  0.00e+00  8.70e+43  1.12e-14  5.72e+09  6.62e+04  6.62e+04  2.12e+01 -3.74e+01  7.82e+04  7.82e+04  9.22e-02  1.59e+40  1.59e+40  1.59e+40  1.18e+07  9.37e+04  7.22e+06  1.64e-01  0.00e+00  0.00e+00 
5.975e+14  103      0        0  1.03e+10  0.00e+00  0.00e+00  9.56e+43  1.06e-14  5.43e+09  6.59e+04  6.58e+04  8.42e+01 -1.11e+02  7.79e+04  7.79e+04  8.69e-02  1.54e+40  1.54e+40  1.54e+40  1.17e+07  9.14e+04  7.15e+06  3.65e-01  0.00e+00  0.00e+00 
6.169e+14  104      0        0  1.02e+10  0.00e+00  0.00e+00  1.05e+44  1.00e-14  5.14e+09  6.55e+04  6.54e+04  3.21e+01 -1.01e+02  7.76e+04  7.76e+04  8.15e-02  1.49e+40  1.49e+40  1.49e+40  1.17e+07  8.92e+04  7.09e+06  2.11e-01  0.00e+00  0.00e+00 
6.369e+14  105      0        0  1.01e+10  0.00e+00  0.00e+00  1.16e+44  9.48e-15  4.86e+09  6.51e+04  6.51e+04 -1.63e+01 -5.04e+01  7.73e+04  7.73e+04  7.67e-02  1.43e+40  1.43e+40  1.43e+40  1.16e+07  8.72e+04  7.02e+06  3.19e-01  0.00e+00  0.00e+00 
6.576e+14  106      0        0  1.01e+10  0.00e+00  0.00e+00  1.27e+44  8.92e-15  4.57e+09  6.47e+04  6.46e+04 -3.99e+01 -5.28e+01  7.69e+04  7.69e+04  7.22e-02  1.37e+40  1.37e+40  1.37e+40  1.16e+07  8.55e+04  6.94e+06  8.00e-01  0.00e+00  0.00e+00 
6.789e+14  107      0        0  1.01e+10  0.00e+00  0.00e+00  1.40e+44  8.37e-15  4.29e+09  6.44e+04  6.44e+04 -2.80e+01 -9.39e+01  7.66e+04  7.66e+04  6.78e-02  1.31e+40  1.31e+40  1.31e+40  1.15e+07  8.40e+04  6.87e+06  5.22e-01  0.00e+00  0.00e+00 
7.010e+14  108      0        0  1.00e+10  0.00e+00  0.00e+00  1.54e+44  7.84e-15  4.01e+09  6.39e+04  6.37e+04  6.84e+02  1.46e+03  7.63e+04  7.64e+04  6.34e-02  1.24e+40  1.24e+40  1.24e+40  1.15e+07  8.26e+04  6.80e+06  6.68e-01  0.00e+00  0.00e+00 
7.237e+14  109      0        0  9.98e+09  0.00e+00  0.00e+00  1.69e+44  7.31e-15  3.74e+09  6.37e+04  6.35e+04 -1.01e+01 -7.61e+01  7.60e+04  7.60e+04  5.94e-02  1.18e+40  1.18e+40  1.18e+40  1.14e+07  8.15e+04  6.73e+06  8.00e-01  0.00e+00  0.00e+00 
7.472e+14  110      0        0  9.96e+09  0.00e+00  0.00e+00  1.86e+44  6.78e-15  3.47e+09  6.27e+04  6.27e+04  1.41e+02 -3.43e+02  7.56e+04  7.56e+04  5.57e-02  1.10e+40  1.10e+40  1.10e+40  1.13e+07  8.07e+04  6.65e+06  5.60e-01  0.00e+00  0.00e+00 
7.715e+14  111      0        0  9.98e+09  0.00e+00  0.00e+00  2.05e+44  6.26e-15  3.21e+09  6.28e+04  6.27e+04  5.99e+01 -1.48e+02  7.52e+04  7.53e+04  5.22e-02  1.03e+40  1.03e+40  1.03e+40  1.13e+07  8.01e+04  6.58e+06  4.31e-01  0.00e+00  0.00e+00 
7.965e+14  112      0        0  9.97e+09  0.00e+00  0.00e+00  2.26e+44  5.79e-15  2.96e+09  6.25e+04  6.24e+04  2.81e+01 -2.81e+02  7.50e+04  7.50e+04  4.88e-02  9.59e+39  9.59e+39  9.58e+39  1.12e+07  7.96e+04  6.51e+06  3.92e-01  0.00e+00  0.00e+00 
8.224e+14  113      0        0  9.93e+09  0.00e+00  0.00e+00  2.48e+44  5.35e-15  2.74e+09  6.21e+04  6.20e+04  7.17e+01 -2.39e+02  7.46e+04  7.47e+04  4.57e-02  8.96e+39  8.96e+39  8.95e+39  1.12e+07  7.92e+04  6.44e+06  3.92e-01  0.00e+00  0.00e+00 
8.491e+14  114      0        0  9.94e+09  0.00e+00  0.00e+00  2.74e+44  4.93e-15  2.52e+09  5.76e+04  5.49e+04  4.40e+03  4.23e+03  7.42e+04  7.43e+04  4.29e-02  8.45e+39  8.45e+39  7.92e+39  1.11e+07  7.88e+04  6.37e+06  4.06e-01  0.00e+00  0.00e+00 
8.767e+14  115      0        0  1.00e+10  0.00e+00  0.00e+00  3.01e+44  4.54e-15  2.33e+09  6.04e+04  6.03e+04  5.95e+01 -2.68e+02  7.39e+04  7.40e+04  4.01e-02  7.68e+39  7.68e+39  7.67e+39  1.11e+07  7.84e+04  6.30e+06  3.92e-01  0.00e+00  0.00e+00 
9.051e+14  116      0        0  1.01e+10  0.00e+00  0.00e+00  3.32e+44  4.18e-15  2.14e+09  5.83e+04  5.60e+04  3.56e+03  4.39e+03  7.36e+04  7.37e+04  3.74e-02  7.32e+39  7.32e+39  6.95e+39  1.10e+07  7.81e+04  6.24e+06  4.06e-01  0.00e+00  0.00e+00 
9.345e+14  117      0        0  1.01e+10  0.00e+00  0.00e+00  3.65e+44  3.85e-15  1.97e+09  6.03e+04  6.02e+04 -1.24e+02 -3.48e+02  7.33e+04  7.35e+04  3.49e-02  6.69e+39  6.69e+39  6.68e+39  1.10e+07  7.79e+04  6.18e+06  6.16e-01  0.00e+00  0.00e+00 
9.649e+14  118      0        0  1.01e+10  0.00e+00  0.00e+00  4.02e+44  3.54e-15  1.81e+09  5.89e+04  5.89e+04 -1.82e+02  3.52e+03  7.30e+04  7.31e+04  3.28e-02  6.16e+39  6.16e+39  6.16e+39  1.09e+07  7.79e+04  6.12e+06  5.60e-01  0.00e+00  0.00e+00 
9.962e+14  119      0        0  1.02e+10  0.00e+00  0.00e+00  4.43e+44  3.25e-15  1.66e+09  5.82e+04  5.78e+04  5.93e+03  8.76e+03  7.26e+04  7.29e+04  3.07e-02  5.67e+39  5.67e+39  5.67e+39  1.09e+07  7.79e+04  6.06e+06  8.00e-01  0.00e+00  0.00e+00 
1.029e+15  120      0        0  1.03e+10  0.00e+00  0.00e+00  4.88e+44  2.98e-15  1.53e+09  5.87e+04  5.72e+04  8.95e+03  7.28e+03  7.24e+04  7.27e+04  2.85e-02  5.33e+39  5.33e+39  5.29e+39  1.09e+07  7.81e+04  6.01e+06  7.88e-01  0.00e+00  0.00e+00 
1.062e+15  121      0        1  1.03e+10  0.00e+00  0.00e+00  5.37e+44  2.74e-15  1.40e+09  5.74e+04  4.81e+04  7.50e+03  5.83e+03  7.23e+04  7.26e+04  2.65e-02  5.16e+39  5.16e+39  4.86e+39  1.08e+07  7.84e+04  5.97e+06  7.45e-01  0.00e+00  0.00e+00 
1.096e+15  122      0        1  1.03e+10  0.00e+00  0.00e+00  5.91e+44  2.52e-15  1.29e+09  5.43e+04  4.67e+04  6.10e+03  4.88e+03  7.21e+04  7.26e+04  2.48e-02  4.77e+39  4.77e+39  4.38e+39  1.08e+07  7.88e+04  5.93e+06  6.07e-01  0.00e+00  0.00e+00 
1.132e+15  123      0        2  1.03e+10  0.00e+00  0.00e+00  6.52e+44  2.31e-15  1.18e+09  4.59e+04  4.04e+04  6.60e+03  3.23e+03  7.19e+04  7.26e+04  2.31e-02  4.54e+39  4.54e+39  3.57e+39  1.08e+07  7.94e+04  5.89e+06  5.02e-01  0.00e+00  0.00e+00 
1.169e+15  124      0        2  1.04e+10  0.00e+00  0.00e+00  7.18e+44  2.11e-15  1.08e+09  4.45e+04  3.82e+04  4.99e+03  9.41e+02  7.18e+04  7.26e+04  2.14e-02  9.34e+39  9.34e+39  3.22e+39  1.08e+07  8.06e+04  5.86e+06  6.07e-01  0.00e+00  0.00e+00 
1.207e+15  125      0        2  1.05e+10  0.00e+00  0.00e+00  7.90e+44  1.92e-15  9.84e+08  4.13e+04  3.54e+04  1.61e+03  2.78e+02  7.19e+04  7.23e+04  1.98e-02  8.90e+40  8.90e+40  2.82e+39  1.08e+07  8.23e+04  5.83e+06  6.07e-01  0.00e+00  0.00e+00 
1.246e+15  126      0        1  1.05e+10  0.00e+00  0.00e+00  8.70e+44  1.74e-15  8.93e+08  3.19e+04  3.39e+04  5.17e+02  1.26e+03  7.19e+04  7.24e+04  1.85e-02  1.30e+40  1.30e+40  2.18e+39  1.08e+07  8.46e+04  5.80e+06  5.22e-01  0.00e+00  0.00e+00 
1.286e+15  127      0        2  1.06e+10  0.00e+00  0.00e+00  9.60e+44  1.57e-15  8.06e+08  4.31e+04  3.52e+04 -1.65e+03  5.75e+03  7.18e+04  7.24e+04  1.72e-02  3.99e+41  3.99e+41  3.43e+39  1.07e+07  8.73e+04  5.76e+06  5.22e-01  0.00e+00  0.00e+00 
1.328e+15  128      0        0  1.08e+10  0.00e+00  0.00e+00  1.06e+45  1.41e-15  7.24e+08  3.53e+04  3.35e+04  2.14e+03  1.16e+03  7.16e+04  7.29e+04  1.61e-02  4.85e+39  4.85e+39  1.90e+40  1.07e+07  9.04e+04  5.73e+06  7.88e-01  0.00e+00  0.00e+00 
1.371e+15  129      0        0  1.09e+10  0.00e+00  0.00e+00  1.17e+45  1.27e-15  6.49e+08  3.40e+04  3.65e+04  6.98e+03  2.54e+00  7.17e+04  7.27e+04  1.49e-02  3.30e+39  3.30e+39  3.52e+39  1.07e+07  9.47e+04  5.72e+06  8.00e-01  0.00e+00  0.00e+00 
1.416e+15  130      0        0  1.10e+10  0.00e+00  0.00e+00  1.29e+45  1.14e-15  5.82e+08  3.46e+04  3.54e+04  5.53e+03  2.41e+00  7.24e+04  7.20e+04  1.36e-02  3.25e+39  3.25e+39  3.38e+39  1.08e+07  1.02e+05  5.72e+06  7.45e-01  0.00e+00  0.00e+00 
1.462e+15  131      0        2  1.11e+10  0.00e+00  0.00e+00  1.42e+45  1.02e-15  5.21e+08  3.75e+04  3.03e+04  7.38e+01  1.48e+01  7.28e+04  7.18e+04  1.26e-02  5.43e+42  5.43e+42  4.12e+39  1.07e+07  1.08e+05  5.66e+06  8.00e-01  0.00e+00  0.00e+00 
1.509e+15  132      0        2  1.13e+10  0.00e+00  0.00e+00  1.56e+45  9.07e-16  4.64e+08  3.72e+04  3.00e+04  3.36e+01  5.46e+01  7.16e+04  7.10e+04  1.23e-02  1.43e+40  1.43e+40  3.52e+39  1.07e+07  1.12e+05  5.56e+06  8.00e-01  0.00e+00  0.00e+00 
1.558e+15  133      0        0  1.14e+10  0.00e+00  0.00e+00  1.73e+45  8.00e-16  4.09e+08  2.99e+04  2.97e+04  7.38e+01  1.26e+02  7.10e+04  7.03e+04  1.18e-02  2.71e+39  2.71e+39  1.52e+39  1.07e+07  1.17e+05  5.50e+06  8.00e-01  0.00e+00  0.00e+00 
1.609e+15  134      0        0  1.16e+10  0.00e+00  0.00e+00  1.91e+45  7.04e-16  3.60e+08  3.00e+04  2.99e+04  1.15e+02  1.36e+02  7.05e+04  6.96e+04  1.12e-02  2.35e+39  2.35e+39  2.34e+39  1.07e+07  1.25e+05  5.42e+06  8.00e-01  0.00e+00  0.00e+00 
1.661e+15  135      0        0  1.18e+10  0.00e+00  0.00e+00  2.11e+45  6.22e-16  3.18e+08  3.01e+04  3.00e+04  1.54e+02  1.08e+02  6.94e+04  6.83e+04  1.09e-02  2.08e+39  2.08e+39  2.07e+39  1.06e+07  1.30e+05  5.28e+06  8.00e-01  0.00e+00  0.00e+00 
1.715e+15  136      0        0  1.21e+10  0.00e+00  0.00e+00  2.33e+45  5.49e-16  2.81e+08  2.96e+04  2.95e+04  1.47e+02  1.19e+02  6.76e+04  6.65e+04  1.10e-02  1.71e+39  1.71e+39  1.71e+39  1.05e+07  1.33e+05  5.12e+06  8.00e-01  0.00e+00  0.00e+00 
1.771e+15  137      0        0  1.24e+10  0.00e+00  0.00e+00  2.58e+45  4.84e-16  2.48e+08  2.90e+04  2.89e+04  1.53e+02  1.50e+02  6.59e+04  6.51e+04  1.10e-02  1.37e+39  1.37e+39  1.36e+39  1.05e+07  1.36e+05  4.99e+06  8.00e-01  0.00e+00  0.00e+00 
1.828e+15  138      0        0  1.26e+10  0.00e+00  0.00e+00  2.84e+45  4.29e-16  2.19e+08  2.89e+04  2.88e+04  1.50e+02  1.56e+02  6.48e+04  6.40e+04  1.08e-02  1.19e+39  1.19e+39  1.18e+39  1.05e+07  1.40e+05  4.89e+06  8.00e-01  0.00e+00  0.00e+00 
1.887e+15  139      0        0  1.29e+10  0.00e+00  0.00e+00  3.15e+45  3.81e-16  1.95e+08  2.87e+04  2.86e+04  7.78e+01  7.42e+01  6.37e+04  6.29e+04  1.05e-02  1.06e+39  1.06e+39  1.03e+39  1.04e+07  1.44e+05  4.73e+06  3.19e-01  0.00e+00  0.00e+00 
1.949e+15  140      0        0  1.32e+10  0.00e+00  0.00e+00  3.49e+45  3.39e-16  1.73e+08  2.82e+04  2.81e+04  5.86e+01  5.11e+01  6.21e+04  6.13e+04  1.04e-02  8.80e+38  8.80e+38  8.60e+38  1.03e+07  1.43e+05  4.55e+06  3.65e-01  0.00e+00  0.00e+00 
2.012e+15  141      0        0  1.36e+10  0.00e+00  0.00e+00  3.85e+45  3.01e-16  1.54e+08  2.77e+04  2.76e+04  7.02e+01  9.14e+01  6.05e+04  5.98e+04  1.04e-02  7.07e+38  7.07e+38  6.99e+38  1.03e+07  1.43e+05  4.41e+06  5.74e-01  0.00e+00  0.00e+00 
2.077e+15  142      0        0  1.37e+10  0.00e+00  0.00e+00  4.26e+45  2.67e-16  1.36e+08  2.75e+04  2.74e+04 -1.82e+01  5.47e+01  5.95e+04  5.88e+04  1.02e-02  6.19e+38  6.19e+38  6.11e+38  1.03e+07  1.47e+05  4.31e+06  3.32e-01  0.00e+00  0.00e+00 
2.145e+15  143      0        0  1.40e+10  0.00e+00  0.00e+00  4.72e+45  2.37e-16  1.21e+08  2.74e+04  2.73e+04 -4.58e+01  9.04e+01  5.84e+04  5.77e+04  1.00e-02  5.65e+38  5.65e+38  5.58e+38  1.02e+07  1.51e+05  4.13e+06  3.32e-01  0.00e+00  0.00e+00 
2.214e+15  144      0        0  1.45e+10  0.00e+00  0.00e+00  5.25e+45  2.09e-16  1.07e+08  2.68e+04  2.67e+04 -6.59e+01  1.45e+02  5.67e+04  5.60e+04  9.97e-03  4.70e+38  4.70e+38  4.63e+38  1.01e+07  1.49e+05  3.91e+06  3.02e-01  0.00e+00  0.00e+00 
2.286e+15  145      0        0  1.50e+10  0.00e+00  0.00e+00  5.83e+45  1.83e-16  9.38e+07  2.60e+04  2.59e+04 -2.58e+02 -4.40e+02  5.50e+04  5.45e+04  9.88e-03  3.58e+38  3.58e+38  3.56e+38  1.01e+07  1.46e+05  3.76e+06  6.78e-01  0.00e+00  0.00e+00 
2.361e+15  146      0        0  1.52e+10  0.00e+00  0.00e+00  6.44e+45  1.60e-16  8.20e+07  2.61e+04  2.65e+04 -6.22e+02 -1.18e+03  5.39e+04  5.35e+04  9.61e-03  2.85e+38  2.85e+38  3.08e+38  1.00e+07  1.47e+05  3.67e+06  3.32e-01  0.00e+00  0.00e+00 
2.437e+15  147      0        0  1.53e+10  0.00e+00  0.00e+00  7.12e+45  1.41e-16  7.20e+07  2.52e+04  2.53e+04 -1.19e+03 -2.13e+03  5.32e+04  5.27e+04  9.33e-03  2.59e+38  2.59e+38  2.59e+38  1.00e+07  1.53e+05  3.58e+06  5.22e-01  0.00e+00  0.00e+00 
2.516e+15  148      0        0  1.56e+10  0.00e+00  0.00e+00  7.92e+45  1.25e-16  6.38e+07  2.41e+04  2.40e+04 -1.90e+03 -1.98e+03  5.21e+04  5.18e+04  9.07e-03  2.26e+38  2.26e+38  2.24e+38  9.98e+06  1.54e+05  3.40e+06  6.16e-01  0.00e+00  0.00e+00 
2.598e+15  149      0        1  1.62e+10  0.00e+00  0.00e+00  8.83e+45  1.13e-16  5.76e+07  2.45e+04  2.55e+04 -1.61e+03  3.90e+03  5.07e+04  5.04e+04  8.91e-03  1.89e+38  1.89e+38  2.09e+38  9.90e+06  1.46e+05  3.21e+06  3.02e-01  0.00e+00  0.00e+00 
2.682e+15  150      0        0  1.67e+10  0.00e+00  0.00e+00  9.76e+45  1.05e-16  5.37e+07  2.39e+04  2.44e+04 -4.14e+02  1.82e+03  4.95e+04  4.92e+04  8.60e-03  1.51e+38  1.51e+38  1.65e+38  9.87e+06  1.31e+05  3.11e+06  2.23e-01  0.00e+00  0.00e+00 
2.769e+15  151      0        0  1.65e+10  0.00e+00  0.00e+00  1.06e+46  1.03e-16  5.26e+07  2.55e+04  2.59e+04 -5.60e+02 -7.74e+02  4.96e+04  4.93e+04  8.03e-03  1.58e+38  1.58e+38  1.69e+38  9.86e+06  1.22e+05  3.10e+06  3.65e-01  0.00e+00  0.00e+00 
2.859e+15  152      0        0  1.57e+10  0.00e+00  0.00e+00  1.14e+46  1.04e-16  5.32e+07  2.63e+04  2.65e+04 -9.83e+02 -4.86e+02  5.02e+04  4.98e+04  7.26e-03  1.73e+38  1.73e+38  1.77e+38  9.79e+06  1.10e+05  3.07e+06  5.52e-01  0.00e+00  0.00e+00 
2.952e+15  153     -1        0  1.47e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.048e+15  154     -1        0  1.47e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
