        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip        xi      ntot      nrad    nioniz 
2.865e+14 2.912e+14   80      0        0  4.51e+06  0.00e+00  0.00e+00  9.91e+42  9.40e-13  4.81e+11  1.61e+05  1.83e+05  4.68e-10  1.31e-09  0.00e+00  0.00e+00  2.01e-06 -4.82e+34  7.42e+31 -3.15e+34  4.81e+04  1.49e+06  2.97e+07  0.00e+00  2.87e+07 
2.958e+14 3.006e+14   81      0        0  4.74e+06  0.00e+00  0.00e+00  1.09e+43  9.20e-13  4.71e+11  1.59e+05  1.81e+05  4.25e-10  1.25e-09  0.00e+00  0.00e+00  2.39e-06 -4.72e+34 -1.17e+33 -3.02e+34  4.46e+04  1.33e+06  2.87e+07  0.00e+00  2.77e+07 
3.054e+14 3.104e+14   82      0        0  4.56e+06  0.00e+00  0.00e+00  1.20e+43  9.03e-13  4.63e+11  1.55e+05  1.79e+05  5.06e-10  1.42e-09  0.00e+00  0.00e+00  2.89e-06 -4.77e+34  3.78e+32 -3.18e+34  4.10e+04  1.20e+06  2.76e+07  0.00e+00  2.66e+07 
3.153e+14 3.205e+14   83      0        0  4.75e+06  0.00e+00  0.00e+00  1.32e+43  8.77e-13  4.49e+11  1.51e+05  1.77e+05  5.68e-10  1.50e-09  0.00e+00  0.00e+00  3.49e-06 -4.62e+34  3.18e+32 -3.02e+34  3.78e+04  1.10e+06  2.64e+07  0.00e+00  2.53e+07 
3.256e+14 3.309e+14   84      0        0  6.50e+06  0.00e+00  0.00e+00  1.45e+43  8.58e-13  4.40e+11  1.47e+05  1.74e+05  5.61e-10  1.49e-09  0.00e+00  0.00e+00  4.35e-06 -4.19e+34  1.18e+33 -2.78e+34  3.45e+04  9.87e+05  2.51e+07  0.00e+00  2.40e+07 
3.362e+14 3.416e+14   85      0        0  1.05e+07  0.00e+00  0.00e+00  1.60e+43  8.56e-13  4.38e+11  1.43e+05  1.71e+05  5.79e-10  1.85e-09  0.00e+00  0.00e+00  5.61e-06 -4.99e+34  5.57e+32 -3.13e+34  3.06e+04  8.54e+05  2.37e+07  0.00e+00  2.26e+07 
3.471e+14 3.527e+14   86      0        0  2.19e+07  0.00e+00  0.00e+00  1.76e+43  8.56e-13  4.38e+11  1.37e+05  1.67e+05  7.24e-10  2.18e-09  0.00e+00  0.00e+00  7.52e-06 -4.29e+34 -5.48e+32 -2.76e+34  2.68e+04  7.30e+05  2.22e+07  0.00e+00  2.11e+07 
3.583e+14 3.642e+14   87      0        0  4.23e+07  0.00e+00  0.00e+00  1.94e+43  8.37e-13  4.28e+11  1.31e+05  1.63e+05  8.24e-10  2.58e-09  0.00e+00  0.00e+00  1.03e-05 -3.98e+34  2.26e+33 -2.66e+34  2.39e+04  6.42e+05  2.06e+07  0.00e+00  1.95e+07 
3.700e+14 3.760e+14   88      0        0  7.23e+07  0.00e+00  0.00e+00  2.13e+43  8.11e-13  4.15e+11  1.25e+05  1.59e+05  8.85e-10  2.98e-09  0.00e+00  0.00e+00  1.41e-05 -3.88e+34 -1.21e+33 -2.52e+34  2.14e+04  5.65e+05  1.92e+07  0.00e+00  1.80e+07 
3.820e+14 3.882e+14   89      0        0  1.15e+08  0.00e+00  0.00e+00  2.35e+43  7.99e-13  4.09e+11  1.19e+05  1.55e+05  9.27e-10  3.63e-09  0.00e+00  0.00e+00  2.07e-05 -3.42e+34 -2.10e+33 -2.24e+34  1.89e+04  5.12e+05  1.78e+07  0.00e+00  1.67e+07 
3.944e+14 4.008e+14   90      0        0  1.77e+08  0.00e+00  0.00e+00  2.59e+43  7.95e-13  4.07e+11  1.12e+05  1.50e+05  9.19e-10  4.39e-09  0.00e+00  0.00e+00  3.16e-05 -3.30e+34  5.60e+32 -2.07e+34  1.66e+04  4.40e+05  1.66e+07  0.00e+00  1.54e+07 
4.072e+14 4.138e+14   91      0        0  2.22e+08  0.00e+00  0.00e+00  2.85e+43  7.83e-13  4.01e+11  1.07e+05  1.46e+05  1.08e-09  5.25e-09  0.00e+00  0.00e+00  4.89e-05 -3.46e+34  3.37e+31 -2.37e+34  1.47e+04  3.81e+05  1.54e+07  0.00e+00  1.42e+07 
4.204e+14 4.272e+14   92      0        0  2.48e+08  0.00e+00  0.00e+00  3.13e+43  7.65e-13  3.92e+11  1.01e+05  1.41e+05  1.08e-09  6.59e-09  0.00e+00  0.00e+00  7.77e-05 -3.33e+34  8.47e+32 -2.16e+34  1.30e+04  3.23e+05  1.42e+07  0.00e+00  1.30e+07 
4.341e+14 4.411e+14   93      0        0  2.88e+08  0.00e+00  0.00e+00  3.45e+43  7.51e-13  3.85e+11  9.52e+04  1.36e+05  1.27e-09  8.51e-09  0.00e+00  0.00e+00  1.35e-04 -2.87e+34 -1.56e+33 -1.51e+34  1.13e+04  2.75e+05  1.30e+07  0.00e+00  1.19e+07 
4.482e+14 4.554e+14   94      0        0  3.67e+08  0.00e+00  0.00e+00  3.79e+43  7.39e-13  3.79e+11  8.80e+04  1.31e+05  1.49e-09  1.10e-08  0.00e+00  0.00e+00  2.58e-04 -2.42e+34  1.33e+33 -1.77e+34  9.86e+03  2.33e+05  1.19e+07  0.00e+00  1.08e+07 
4.627e+14 4.702e+14   95      0        0  4.43e+08  0.00e+00  0.00e+00  4.18e+43  7.19e-13  3.68e+11  8.24e+04  1.27e+05  1.68e-09  1.40e-08  0.00e+00  0.00e+00  4.85e-04 -2.08e+34  1.87e+33 -1.34e+34  8.68e+03  1.96e+05  1.09e+07  0.00e+00  9.73e+06 
4.777e+14 4.855e+14   96      0        0  4.74e+08  0.00e+00  0.00e+00  4.60e+43  6.91e-13  3.54e+11  7.39e+04  1.22e+05  1.86e-09  1.88e-08  0.00e+00  0.00e+00  1.27e-03 -2.24e+34 -5.09e+31 -1.45e+34  7.59e+03  1.67e+05  9.78e+06  0.00e+00  8.65e+06 
4.932e+14 5.012e+14   97      0        0  4.99e+08  0.00e+00  0.00e+00  5.06e+43  6.52e-13  3.34e+11  5.81e+04  1.17e+05  2.41e-09  3.04e-08  0.00e+00  0.00e+00  9.47e-03 -2.42e+34 -1.64e+32 -1.67e+34  6.53e+03  1.41e+05  8.54e+06  0.00e+00  7.45e+06 
5.093e+14 5.175e+14   98      0        0  5.74e+08  0.00e+00  0.00e+00  5.57e+43  5.76e-13  2.95e+11  5.20e+04  1.13e+05  2.89e-09  4.20e-08  0.00e+00  0.00e+00  5.28e-02 -1.83e+34  1.31e+32 -1.17e+34  5.85e+03  1.24e+05  7.25e+06  0.00e+00  6.25e+06 
5.258e+14 5.343e+14   99      0        0  6.61e+08  0.00e+00  0.00e+00  6.13e+43  4.86e-13  2.49e+11  5.21e+04  1.10e+05  2.49e-09  5.10e-08  0.00e+00  0.00e+00  7.13e-02 -1.87e+34 -5.68e+32 -1.15e+34  5.36e+03  1.10e+05  6.00e+06  0.00e+00  5.12e+06 
5.429e+14 5.517e+14  100      0        0  6.87e+08  0.00e+00  0.00e+00  6.74e+43  3.67e-13  1.88e+11  4.83e+04  1.07e+05  2.28e-09  6.34e-08  0.00e+00  0.00e+00  1.02e-01 -1.61e+34 -1.68e+32 -9.73e+33  5.33e+03  1.07e+05  4.82e+06  0.00e+00  4.08e+06 
5.605e+14 5.696e+14  101      0        0  6.85e+08  0.00e+00  0.00e+00  7.42e+43  2.72e-13  1.39e+11  4.19e+04  1.05e+05  2.47e-09  8.02e-08  0.00e+00  0.00e+00  2.42e-01 -1.33e+34 -4.48e+31 -8.49e+33  5.23e+03  1.05e+05  3.79e+06  0.00e+00  3.18e+06 
5.787e+14 5.881e+14  102      0        0  7.46e+08  0.00e+00  0.00e+00  8.17e+43  1.92e-13  9.81e+10  3.69e+04  1.04e+05  2.34e-09  9.55e-08  0.00e+00  0.00e+00  5.07e-01 -1.01e+34 -2.25e+32 -6.61e+33  5.38e+03  1.04e+05  2.94e+06  0.00e+00  2.45e+06 
5.975e+14 6.072e+14  103      0        0  8.47e+08  0.00e+00  0.00e+00  8.99e+43  1.33e-13  6.78e+10  3.45e+04  1.03e+05  2.01e-09  1.02e-07  0.00e+00  0.00e+00  1.00e+00 -7.43e+33 -6.64e+31 -4.80e+33  5.65e+03  1.11e+05  2.30e+06  0.00e+00  1.91e+06 
6.169e+14 6.269e+14  104      0        0  9.00e+08  0.00e+00  0.00e+00  9.90e+43  8.98e-14  4.60e+10  3.30e+04  1.02e+05  1.47e-09  1.02e-07  0.00e+00  0.00e+00  1.00e+00 -5.04e+33  2.90e+31 -3.26e+33  6.15e+03  1.21e+05  1.83e+06  0.00e+00  1.52e+06 
6.369e+14 6.472e+14  105      0        1  9.13e+08  0.00e+00  0.00e+00  1.09e+44  6.20e-14  3.17e+10  3.07e+04  1.02e+05  1.33e-09  9.90e-08  0.00e+00  0.00e+00  1.00e+00 -3.58e+33  1.81e+32 -2.35e+33  6.70e+03  1.22e+05  1.50e+06  0.00e+00  1.24e+06 
6.576e+14 6.683e+14  106      0        1  9.59e+08  0.00e+00  0.00e+00  1.20e+44  4.18e-14  2.14e+10  3.09e+04  1.02e+05  1.05e-09  8.73e-08  0.00e+00  0.00e+00  1.00e+00 -2.56e+33 -8.19e+31 -1.65e+33  7.62e+03  1.37e+05  1.26e+06  0.00e+00  1.04e+06 
6.789e+14 6.900e+14  107      0        1  1.05e+09  0.00e+00  0.00e+00  1.32e+44  2.80e-14  1.44e+10  3.17e+04  1.02e+05  8.07e-10  7.28e-08  0.00e+00  0.00e+00  1.00e+00 -1.76e+33  6.08e+31 -1.30e+33  8.96e+03  1.70e+05  1.09e+06  0.00e+00  8.98e+05 
7.010e+14 7.124e+14  108      0        1  1.13e+09  0.00e+00  0.00e+00  1.45e+44  1.91e-14  9.80e+09  3.48e+04  1.02e+05  5.88e-10  5.66e-08  0.00e+00  0.00e+00  1.00e+00 -1.27e+33 -2.35e+32 -9.01e+32  1.06e+04  2.12e+05  9.75e+05  0.00e+00  8.04e+05 
7.237e+14 7.355e+14  109      0        0  1.19e+09  0.00e+00  0.00e+00  1.60e+44  1.34e-14  6.85e+09  3.40e+04  1.02e+05  4.78e-10  4.74e-08  0.00e+00  0.00e+00  2.09e-16 -9.60e+32  4.81e+31 -8.90e+32  1.27e+04  2.48e+05  8.96e+05  0.00e+00  7.39e+05 
7.472e+14 7.594e+14  110      0        0  1.27e+09  0.00e+00  0.00e+00  1.76e+44  9.56e-15  4.89e+09  3.39e+04  1.02e+05  3.91e-10  3.93e-08  0.00e+00  0.00e+00  1.93e-16 -8.86e+32 -3.54e+31 -4.68e+32  1.50e+04  2.90e+05  8.42e+05  0.00e+00  6.94e+05 
7.715e+14 7.840e+14  111      0        0  1.36e+09  0.00e+00  0.00e+00  1.94e+44  6.86e-15  3.51e+09  3.37e+04  1.02e+05  3.15e-10  3.23e-08  0.00e+00  0.00e+00  1.58e-16 -5.07e+32 -6.24e+31 -4.13e+32  1.80e+04  3.35e+05  8.04e+05  0.00e+00  6.62e+05 
7.965e+14 8.095e+14  112      0        0  1.42e+09  0.00e+00  0.00e+00  2.13e+44  4.97e-15  2.54e+09  3.39e+04  1.02e+05  2.51e-10  2.60e-08  0.00e+00  0.00e+00  1.83e-16 -4.40e+32  4.12e+31 -2.67e+32  2.17e+04  3.97e+05  7.78e+05  0.00e+00  6.40e+05 
8.224e+14 8.358e+14  113      0        0  1.48e+09  0.00e+00  0.00e+00  2.35e+44  3.64e-15  1.86e+09  3.45e+04  1.03e+05  2.02e-10  2.06e-08  0.00e+00  0.00e+00  3.61e-16 -2.28e+32 -3.23e+31 -1.68e+32  2.63e+04  5.27e+05  7.60e+05  0.00e+00  6.25e+05 
8.491e+14 8.629e+14  114      0        0  1.57e+09  0.00e+00  0.00e+00  2.58e+44  2.70e-15  1.38e+09  3.41e+04  1.03e+05  1.66e-10  1.65e-08  0.00e+00  0.00e+00  2.32e-16 -2.65e+32 -5.21e+31 -1.44e+32  3.18e+04  6.50e+05  7.47e+05  0.00e+00  6.15e+05 
8.767e+14 8.909e+14  115      0        0  1.65e+09  0.00e+00  0.00e+00  2.84e+44  2.03e-15  1.04e+09  3.40e+04  1.04e+05  1.37e-10  1.33e-08  0.00e+00  0.00e+00  2.03e-16 -1.47e+32  3.16e+31 -8.56e+31  3.81e+04  7.50e+05  7.39e+05  0.00e+00  6.08e+05 
9.051e+14 9.198e+14  116      0        0  1.72e+09  0.00e+00  0.00e+00  3.13e+44  1.56e-15  7.95e+08  3.48e+04  1.04e+05  1.08e-10  1.04e-08  0.00e+00  0.00e+00  5.11e-16 -2.53e+32  5.80e+31 -1.18e+32  4.59e+04  9.07e+05  7.33e+05  0.00e+00  6.03e+05 
9.345e+14 9.497e+14  117      0        1  1.78e+09  0.00e+00  0.00e+00  3.45e+44  1.18e-15  6.04e+08  3.34e+04  1.01e+05  9.18e-11  9.25e-09  0.00e+00  0.00e+00  1.02e-16 -4.34e+32 -1.06e+32 -2.65e+32  5.47e+04  1.07e+06  7.21e+05  0.00e+00  5.93e+05 
9.649e+14 9.805e+14  118      0        2  1.84e+09  0.00e+00  0.00e+00  3.79e+44  9.22e-16  4.72e+08  3.83e+04  9.92e+04  7.16e-11  7.85e-09  0.00e+00  0.00e+00  1.66e-14 -2.19e+32  7.57e+30 -1.42e+32  6.25e+04  1.21e+06  7.10e+05  0.00e+00  5.81e+05 
9.962e+14 1.012e+15  119      0        0  1.91e+09  0.00e+00  0.00e+00  4.17e+44  7.32e-16  3.74e+08  3.15e+04  9.84e+04  7.20e-11  8.13e-09  0.00e+00  0.00e+00  1.00e-20 -1.16e+32  1.32e+31 -9.05e+31  7.17e+04  1.32e+06  7.04e+05  0.00e+00  5.75e+05 
1.029e+15 1.045e+15  120      0        0  1.97e+09  0.00e+00  0.00e+00  4.60e+44  6.16e-16  3.15e+08  3.17e+04  9.74e+04  6.62e-11  8.04e-09  0.00e+00  0.00e+00  1.00e-20 -5.33e+31  4.12e+31 -8.32e+31  7.76e+04  1.42e+06  6.98e+05  0.00e+00  5.69e+05 
1.062e+15 1.079e+15  121      0        2  2.07e+09  0.00e+00  0.00e+00  5.06e+44  5.29e-16  2.71e+08  3.87e+04  9.62e+04  5.33e-11  7.29e-09  0.00e+00  0.00e+00  2.29e-14 -1.44e+32 -7.94e+30 -6.37e+31  8.18e+04  1.59e+06  6.91e+05  0.00e+00  5.62e+05 
1.096e+15 1.114e+15  122      0        0  2.14e+09  0.00e+00  0.00e+00  5.57e+44  4.61e-16  2.36e+08  3.56e+04  9.46e+04  5.34e-11  8.33e-09  0.00e+00  0.00e+00  1.23e-15 -7.34e+31 -8.78e+30 -8.29e+31  8.51e+04  1.68e+06  6.87e+05  0.00e+00  5.57e+05 
1.132e+15 1.150e+15  123      0        0  2.15e+09  0.00e+00  0.00e+00  6.13e+44  4.07e-16  2.08e+08  3.51e+04  9.40e+04  5.12e-11  8.52e-09  0.00e+00  0.00e+00  7.30e-16 -1.96e+31  9.13e+29 -2.81e+31  8.84e+04  1.64e+06  6.85e+05  0.00e+00  5.56e+05 
1.169e+15 1.188e+15  124      0        0  2.13e+09  0.00e+00  0.00e+00  6.74e+44  3.72e-16  1.90e+08  3.52e+04  9.37e+04  5.01e-11  8.56e-09  0.00e+00  0.00e+00  8.12e-16 -2.54e+31 -7.68e+30 -1.43e+31  8.96e+04  1.66e+06  6.85e+05  0.00e+00  5.56e+05 
1.207e+15 1.226e+15  125      0        0  2.13e+09  0.00e+00  0.00e+00  7.42e+44  3.55e-16  1.82e+08  3.54e+04  9.35e+04  5.13e-11  8.91e-09  0.00e+00  0.00e+00  9.66e-16 -3.91e+31  1.57e+31 -9.73e+30  8.70e+04  1.55e+06  6.85e+05  0.00e+00  5.56e+05 
1.246e+15 1.266e+15  126      0        0  2.14e+09  0.00e+00  0.00e+00  8.17e+44  3.42e-16  1.75e+08  3.47e+04  9.34e+04  5.34e-11  9.47e-09  0.00e+00  0.00e+00  4.65e-16 -4.46e+31  2.61e+30 -2.40e+31  8.41e+04  1.50e+06  6.85e+05  0.00e+00  5.56e+05 
1.286e+15 1.307e+15  127      0        0  2.11e+09  0.00e+00  0.00e+00  8.99e+44  3.35e-16  1.71e+08  3.46e+04  9.35e+04  5.66e-11  9.93e-09  0.00e+00  0.00e+00  4.12e-16 -5.26e+31 -8.52e+30 -2.62e+31  8.00e+04  1.46e+06  6.85e+05  0.00e+00  5.56e+05 
1.328e+15 1.350e+15  128      0        0  2.03e+09  0.00e+00  0.00e+00  9.89e+44  3.25e-16  1.66e+08  3.45e+04  9.35e+04  5.89e-11  1.03e-08  0.00e+00  0.00e+00  3.60e-16 -3.99e+31 -1.60e+31 -1.73e+31  7.69e+04  1.42e+06  6.85e+05  0.00e+00  5.56e+05 
1.371e+15 1.393e+15  129      0        0  1.95e+09  0.00e+00  0.00e+00  1.09e+45  3.18e-16  1.63e+08  3.42e+04  9.36e+04  6.14e-11  1.09e-08  0.00e+00  0.00e+00  2.81e-16 -4.45e+31 -5.67e+30 -4.42e+31  7.36e+04  1.36e+06  6.85e+05  0.00e+00  5.56e+05 
1.416e+15 1.439e+15  130      0        0  1.92e+09  0.00e+00  0.00e+00  1.20e+45  3.10e-16  1.58e+08  3.43e+04  9.38e+04  6.39e-11  1.12e-08  0.00e+00  0.00e+00  3.02e-16 -5.01e+31 -2.40e+30 -2.38e+31  7.07e+04  1.30e+06  6.85e+05  0.00e+00  5.56e+05 
1.462e+15 1.485e+15  131      0        0  1.84e+09  0.00e+00  0.00e+00  1.32e+45  3.05e-16  1.56e+08  3.43e+04  9.41e+04  6.76e-11  1.16e-08  0.00e+00  0.00e+00  3.12e-16 -4.42e+31 -8.95e+30 -3.48e+31  6.71e+04  1.25e+06  6.84e+05  0.00e+00  5.56e+05 
1.509e+15 1.534e+15  132      0        0  1.72e+09  0.00e+00  0.00e+00  1.45e+45  2.97e-16  1.52e+08  3.41e+04  9.42e+04  7.09e-11  1.21e-08  0.00e+00  0.00e+00  2.37e-16 -9.70e+31  6.61e+30 -9.33e+31  6.43e+04  1.20e+06  6.83e+05  0.00e+00  5.56e+05 
1.558e+15 1.583e+15  133      0        0  1.60e+09  0.00e+00  0.00e+00  1.60e+45  2.87e-16  1.47e+08  3.40e+04  9.45e+04  7.37e-11  1.24e-08  0.00e+00  0.00e+00  2.05e-16 -5.70e+31  1.85e+30 -2.54e+31  6.22e+04  1.16e+06  6.82e+05  0.00e+00  5.55e+05 
1.609e+15 1.635e+15  134      0        0  1.50e+09  0.00e+00  0.00e+00  1.76e+45  2.81e-16  1.44e+08  3.39e+04  9.48e+04  7.70e-11  1.28e-08  0.00e+00  0.00e+00  1.92e-16 -4.33e+31 -1.68e+30 -3.03e+31  5.96e+04  1.12e+06  6.81e+05  0.00e+00  5.55e+05 
1.661e+15 1.688e+15  135      0        0  1.38e+09  0.00e+00  0.00e+00  1.93e+45  2.64e-16  1.35e+08  3.39e+04  9.52e+04  7.73e-11  1.25e-08  0.00e+00  0.00e+00  1.94e-16 -6.61e+31  3.02e+30 -4.92e+31  5.93e+04  1.08e+06  6.79e+05  0.00e+00  5.55e+05 
1.715e+15 1.743e+15  136      0        0  1.27e+09  0.00e+00  0.00e+00  2.13e+45  2.47e-16  1.26e+08  3.40e+04  9.53e+04  7.70e-11  1.24e-08  0.00e+00  0.00e+00  2.22e-16 -3.05e+31  1.04e+31 -4.41e+31  5.95e+04  1.08e+06  6.78e+05  0.00e+00  5.54e+05 
1.771e+15 1.799e+15  137      0        0  1.11e+09  0.00e+00  0.00e+00  2.34e+45  2.26e-16  1.16e+08  3.41e+04  9.57e+04  7.52e-11  1.18e-08  0.00e+00  0.00e+00  2.40e-16 -5.36e+31  6.25e+30 -5.31e+31  6.09e+04  1.13e+06  6.76e+05  0.00e+00  5.53e+05 
1.828e+15 1.858e+15  138      0        0  9.75e+08  0.00e+00  0.00e+00  2.58e+45  2.06e-16  1.05e+08  3.43e+04  9.61e+04  7.30e-11  1.13e-08  0.00e+00  0.00e+00  3.01e-16 -7.59e+31 -2.04e+31 -3.17e+31  6.25e+04  1.16e+06  6.74e+05  0.00e+00  5.52e+05 
1.887e+15 1.918e+15  139      0        0  8.28e+08  0.00e+00  0.00e+00  2.83e+45  1.86e-16  9.50e+07  3.45e+04  9.64e+04  7.02e-11  1.07e-08  0.00e+00  0.00e+00  3.66e-16 -4.79e+31 -1.21e+31 -5.21e+31  6.49e+04  1.26e+06  6.72e+05  0.00e+00  5.51e+05 
1.949e+15 1.980e+15  140      0        0  6.82e+08  0.00e+00  0.00e+00  3.12e+45  1.68e-16  8.61e+07  3.47e+04  9.68e+04  6.84e-11  1.03e-08  0.00e+00  0.00e+00  4.47e-16 -6.89e+31 -7.35e+28 -3.11e+31  6.68e+04  1.31e+06  6.69e+05  0.00e+00  5.49e+05 
2.012e+15 2.045e+15  141      0        0  5.30e+08  0.00e+00  0.00e+00  3.43e+45  1.53e-16  7.83e+07  3.47e+04  9.71e+04  6.65e-11  1.00e-08  0.00e+00  0.00e+00  4.89e-16 -5.51e+31  2.03e+30 -3.32e+31  6.87e+04  1.33e+06  6.67e+05  0.00e+00  5.48e+05 
2.077e+15 2.111e+15  142      0        0  4.23e+08  0.00e+00  0.00e+00  3.78e+45  1.37e-16  7.02e+07  3.49e+04  9.73e+04  6.41e-11  9.65e-09  0.00e+00  0.00e+00  5.67e-16 -5.58e+31  6.45e+30 -5.20e+31  7.14e+04  1.40e+06  6.64e+05  0.00e+00  5.46e+05 
2.145e+15 2.180e+15  143      0        0  3.26e+08  0.00e+00  0.00e+00  4.16e+45  1.27e-16  6.50e+07  3.48e+04  9.76e+04  6.38e-11  9.58e-09  0.00e+00  0.00e+00  5.31e-16 -2.82e+31 -1.46e+30 -2.15e+31  7.19e+04  1.45e+06  6.63e+05  0.00e+00  5.45e+05 
2.214e+15 2.250e+15  144      0        0  2.80e+08  0.00e+00  0.00e+00  4.58e+45  1.18e-16  6.03e+07  3.48e+04  9.77e+04  6.34e-11  9.49e-09  0.00e+00  0.00e+00  5.17e-16 -4.87e+31 -2.45e+30 -7.95e+30  7.23e+04  1.46e+06  6.61e+05  0.00e+00  5.44e+05 
2.286e+15 2.323e+15  145      0        0  2.54e+08  0.00e+00  0.00e+00  5.04e+45  1.10e-16  5.60e+07  3.49e+04  9.78e+04  6.29e-11  9.37e-09  0.00e+00  0.00e+00  5.84e-16 -3.64e+31 -2.62e+30 -2.19e+31  7.27e+04  1.34e+06  6.60e+05  0.00e+00  5.43e+05 
2.361e+15 2.399e+15  146      0        0  2.13e+08  0.00e+00  0.00e+00  5.54e+45  1.03e-16  5.25e+07  3.49e+04  9.79e+04  6.29e-11  9.41e-09  0.00e+00  0.00e+00  5.96e-16 -2.16e+31  1.31e+30 -2.23e+31  7.25e+04  1.39e+06  6.59e+05  0.00e+00  5.42e+05 
2.437e+15 2.477e+15  147      0        0  1.80e+08  0.00e+00  0.00e+00  6.10e+45  9.44e-17  4.83e+07  3.50e+04  9.80e+04  6.22e-11  9.22e-09  0.00e+00  0.00e+00  6.72e-16 -6.30e+31  2.81e+30 -3.64e+31  7.36e+04  1.45e+06  6.57e+05  0.00e+00  5.41e+05 
2.516e+15 2.557e+15  148      0        0  1.23e+08  0.00e+00  0.00e+00  6.71e+45  8.82e-17  4.51e+07  3.50e+04  9.82e+04  6.26e-11  9.25e-09  0.00e+00  0.00e+00  6.12e-16 -1.93e+31 -1.15e+30 -1.71e+31  7.34e+04  1.39e+06  6.56e+05  0.00e+00  5.40e+05 
2.598e+15 2.640e+15  149      0        0  1.06e+08  0.00e+00  0.00e+00  7.39e+45  8.39e-17  4.29e+07  3.50e+04  9.82e+04  6.34e-11  9.39e-09  0.00e+00  0.00e+00  6.30e-16 -4.62e+31  1.27e+31 -3.44e+31  7.21e+04  1.41e+06  6.55e+05  0.00e+00  5.39e+05 
2.682e+15 2.726e+15  150      0        0  1.12e+08  0.00e+00  0.00e+00  8.13e+45  7.88e-17  4.03e+07  3.51e+04  9.82e+04  6.41e-11  9.44e-09  0.00e+00  0.00e+00  7.21e-16 -1.23e+31  9.69e+29 -2.10e+31  7.16e+04  1.35e+06  6.54e+05  0.00e+00  5.39e+05 
2.769e+15 2.814e+15  151      0        0  9.41e+07  0.00e+00  0.00e+00  8.95e+45  7.54e-17  3.85e+07  3.47e+04  9.82e+04  6.59e-11  9.77e-09  0.00e+00  0.00e+00  4.51e-16 -4.29e+31  5.46e+30 -2.23e+31  6.97e+04  1.32e+06  6.52e+05  0.00e+00  5.37e+05 
2.859e+15 2.906e+15  152      0        0  9.61e+07  0.00e+00  0.00e+00  9.85e+45  7.38e-17  3.77e+07  3.45e+04  9.82e+04  7.05e-11  1.03e-08  0.00e+00  0.00e+00  3.62e-16 -1.28e+31 -1.02e+31 -1.62e+31  6.64e+04  1.27e+06  6.51e+05  0.00e+00  5.36e+05 
2.952e+15 3.000e+15  153     -1        0  1.20e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.048e+15 3.063e+15  154     -1        0  1.20e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
