        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
2.958e+14   81      0        0  4.74e+06  0.00e+00  0.00e+00  1.09e+43  9.20e-13  4.71e+11  1.59e+05  1.58e+05  8.25e+01  1.99e+01  1.81e+05  1.81e+05  1.76e-01  2.01e+43  2.01e+43  2.01e+43  2.87e+07  4.46e+04  2.77e+07  3.32e-01  0.00e+00  0.00e+00 
3.054e+14   82      0        0  4.56e+06  0.00e+00  0.00e+00  1.20e+43  9.03e-13  4.63e+11  1.55e+05  1.55e+05  1.79e+02 -3.28e+02  1.79e+05  1.79e+05  1.65e-01  1.94e+43  1.94e+43  1.94e+43  2.76e+07  4.10e+04  2.66e+07  5.52e-01  0.00e+00  0.00e+00 
3.153e+14   83      0        0  4.75e+06  0.00e+00  0.00e+00  1.32e+43  8.77e-13  4.49e+11  1.51e+05  1.51e+05  1.44e+02 -2.95e+02  1.77e+05  1.76e+05  1.55e-01  1.84e+43  1.84e+43  1.84e+43  2.64e+07  3.78e+04  2.53e+07  4.31e-01  0.00e+00  0.00e+00 
3.256e+14   84      0        0  6.50e+06  0.00e+00  0.00e+00  1.45e+43  8.58e-13  4.40e+11  1.47e+05  1.47e+05 -4.36e+01 -1.38e+02  1.74e+05  1.73e+05  1.45e-01  1.77e+43  1.77e+43  1.76e+43  2.51e+07  3.45e+04  2.40e+07  6.07e-01  0.00e+00  0.00e+00 
3.362e+14   85      0        0  1.05e+07  0.00e+00  0.00e+00  1.60e+43  8.56e-13  4.38e+11  1.43e+05  1.42e+05  3.27e+01 -9.50e+01  1.71e+05  1.70e+05  1.36e-01  1.71e+43  1.71e+43  1.71e+43  2.37e+07  3.06e+04  2.26e+07  5.60e-01  0.00e+00  0.00e+00 
3.471e+14   86      0        0  2.19e+07  0.00e+00  0.00e+00  1.76e+43  8.56e-13  4.38e+11  1.37e+05  1.37e+05 -3.77e+01 -1.01e+02  1.67e+05  1.67e+05  1.28e-01  1.65e+43  1.65e+43  1.65e+43  2.22e+07  2.68e+04  2.11e+07  3.51e-01  0.00e+00  0.00e+00 
3.583e+14   87      0        0  4.23e+07  0.00e+00  0.00e+00  1.94e+43  8.37e-13  4.28e+11  1.31e+05  1.31e+05  6.88e+01 -4.02e+02  1.63e+05  1.63e+05  1.21e-01  1.55e+43  1.55e+43  1.55e+43  2.06e+07  2.39e+04  1.95e+07  3.65e-01  0.00e+00  0.00e+00 
3.700e+14   88      0        0  7.23e+07  0.00e+00  0.00e+00  2.13e+43  8.11e-13  4.15e+11  1.25e+05  1.25e+05  3.71e+02 -8.19e+02  1.59e+05  1.58e+05  1.15e-01  1.44e+43  1.44e+43  1.44e+43  1.92e+07  2.14e+04  1.80e+07  3.32e-01  0.00e+00  0.00e+00 
3.820e+14   89      0        0  1.15e+08  0.00e+00  0.00e+00  2.35e+43  7.99e-13  4.09e+11  1.19e+05  1.19e+05  1.67e+02 -4.05e+02  1.55e+05  1.54e+05  1.09e-01  1.38e+43  1.38e+43  1.38e+43  1.78e+07  1.89e+04  1.67e+07  5.02e-01  0.00e+00  0.00e+00 
3.944e+14   90      0        0  1.77e+08  0.00e+00  0.00e+00  2.59e+43  7.95e-13  4.07e+11  1.12e+05  1.12e+05  4.75e+02 -6.53e+02  1.50e+05  1.50e+05  1.05e-01  1.34e+43  1.34e+43  1.34e+43  1.66e+07  1.66e+04  1.54e+07  2.03e-01  0.00e+00  0.00e+00 
4.072e+14   91      0        0  2.22e+08  0.00e+00  0.00e+00  2.85e+43  7.83e-13  4.01e+11  1.07e+05  1.07e+05  2.69e+02 -6.74e+02  1.46e+05  1.45e+05  1.01e-01  1.30e+43  1.30e+43  1.30e+43  1.54e+07  1.47e+04  1.42e+07  1.00e-01  0.00e+00  0.00e+00 
4.204e+14   92      0        0  2.48e+08  0.00e+00  0.00e+00  3.13e+43  7.65e-13  3.92e+11  1.01e+05  1.01e+05  3.07e+02 -1.69e+03  1.41e+05  1.41e+05  9.79e-02  1.25e+43  1.25e+43  1.26e+43  1.42e+07  1.30e+04  1.30e+07  1.48e-01  0.00e+00  0.00e+00 
4.341e+14   93      0        0  2.88e+08  0.00e+00  0.00e+00  3.45e+43  7.51e-13  3.85e+11  9.52e+04  9.73e+04  3.34e+03 -3.49e+03  1.36e+05  1.36e+05  9.48e-02  1.21e+43  1.21e+43  1.22e+43  1.30e+07  1.13e+04  1.19e+07  3.92e-01  0.00e+00  0.00e+00 
4.482e+14   94      0        0  3.67e+08  0.00e+00  0.00e+00  3.79e+43  7.39e-13  3.79e+11  8.80e+04  9.09e+04  3.23e+03 -2.19e+03  1.31e+05  1.31e+05  9.20e-02  1.20e+43  1.20e+43  1.21e+43  1.19e+07  9.86e+03  1.08e+07  8.00e-01  0.00e+00  0.00e+00 
4.627e+14   95      0        0  4.43e+08  0.00e+00  0.00e+00  4.18e+43  7.19e-13  3.68e+11  8.24e+04  8.47e+04  4.59e+03 -3.12e+03  1.27e+05  1.26e+05  8.93e-02  1.18e+43  1.18e+43  1.19e+43  1.09e+07  8.68e+03  9.73e+06  6.16e-01  0.00e+00  0.00e+00 
4.777e+14   96      0        0  4.74e+08  0.00e+00  0.00e+00  4.60e+43  6.91e-13  3.54e+11  7.39e+04  7.16e+04  3.07e+03  2.39e+03  1.22e+05  1.22e+05  8.57e-02  1.24e+43  1.24e+43  1.17e+43  9.78e+06  7.59e+03  8.65e+06  3.51e-01  0.00e+00  0.00e+00 
4.932e+14   97      0        0  4.99e+08  0.00e+00  0.00e+00  5.06e+43  6.52e-13  3.34e+11  5.81e+04  5.72e+04  4.75e+02  1.41e+02  1.17e+05  1.17e+05  8.06e-02  1.48e+43  1.48e+43  1.29e+43  8.54e+06  6.53e+03  7.45e+06  2.46e-01  0.00e+00  0.00e+00 
5.093e+14   98      0        0  5.74e+08  0.00e+00  0.00e+00  5.57e+43  5.76e-13  2.95e+11  5.20e+04  5.21e+04  1.48e+02  1.74e+02  1.13e+05  1.13e+05  7.34e-02  1.50e+43  1.50e+43  1.44e+43  7.25e+06  5.85e+03  6.25e+06  3.19e-01  0.00e+00  0.00e+00 
5.258e+14   99      0        0  6.61e+08  0.00e+00  0.00e+00  6.13e+43  4.86e-13  2.49e+11  5.21e+04  5.24e+04  1.80e+02 -4.28e+02  1.10e+05  1.09e+05  6.33e-02  1.04e+43  1.04e+43  1.00e+43  6.00e+06  5.36e+03  5.12e+06  3.51e-01  0.00e+00  0.00e+00 
5.429e+14  100      0        0  6.87e+08  0.00e+00  0.00e+00  6.74e+43  3.67e-13  1.88e+11  4.83e+04  4.87e+04  3.35e+01 -1.72e+02  1.07e+05  1.07e+05  5.20e-02  6.61e+42  6.61e+42  6.29e+42  4.82e+06  5.33e+03  4.08e+06  5.60e-01  0.00e+00  0.00e+00 
5.605e+14  101      0        0  6.85e+08  0.00e+00  0.00e+00  7.42e+43  2.72e-13  1.39e+11  4.19e+04  4.19e+04 -5.19e+01  1.93e+02  1.05e+05  1.05e+05  4.06e-02  6.09e+42  6.09e+42  5.86e+42  3.79e+06  5.23e+03  3.18e+06  3.02e-01  0.00e+00  0.00e+00 
5.787e+14  102      0        0  7.46e+08  0.00e+00  0.00e+00  8.17e+43  1.92e-13  9.81e+10  3.69e+04  3.73e+04 -1.97e+02 -3.20e+02  1.04e+05  1.03e+05  3.11e-02  4.86e+42  4.86e+42  4.70e+42  2.94e+06  5.38e+03  2.45e+06  5.52e-01  0.00e+00  0.00e+00 
5.975e+14  103      0        0  8.47e+08  0.00e+00  0.00e+00  8.99e+43  1.33e-13  6.78e+10  3.45e+04  3.46e+04 -2.63e+02 -2.67e+02  1.03e+05  1.02e+05  2.35e-02  2.69e+42  2.69e+42  2.71e+42  2.30e+06  5.65e+03  1.91e+06  8.00e-01  0.00e+00  0.00e+00 
6.169e+14  104      0        0  9.00e+08  0.00e+00  0.00e+00  9.90e+43  8.98e-14  4.60e+10  3.30e+04  3.34e+04 -4.34e+02 -9.41e+02  1.02e+05  1.02e+05  1.77e-02  1.40e+42  1.40e+42  1.44e+42  1.83e+06  6.15e+03  1.52e+06  5.74e-01  0.00e+00  0.00e+00 
6.369e+14  105      0        1  9.13e+08  0.00e+00  0.00e+00  1.09e+44  6.20e-14  3.17e+10  3.07e+04  3.13e+04 -1.07e+03 -4.40e+03  1.02e+05  1.01e+05  1.35e-02  9.40e+41  9.40e+41  1.05e+42  1.50e+06  6.70e+03  1.24e+06  4.74e-01  0.00e+00  0.00e+00 
6.576e+14  106      0        1  9.59e+08  0.00e+00  0.00e+00  1.20e+44  4.18e-14  2.14e+10  3.09e+04  3.29e+04 -2.67e+03  2.67e+02  1.02e+05  1.01e+05  1.04e-02  4.77e+41  4.77e+41  8.22e+41  1.26e+06  7.62e+03  1.04e+06  3.65e-01  0.00e+00  0.00e+00 
6.789e+14  107      0        1  1.05e+09  0.00e+00  0.00e+00  1.32e+44  2.80e-14  1.44e+10  3.17e+04  3.48e+04  3.22e+02  5.78e+01  1.02e+05  1.01e+05  8.17e-03  2.10e+41  2.10e+41  5.15e+41  1.09e+06  8.96e+03  8.98e+05  3.65e-01  0.00e+00  0.00e+00 
7.010e+14  108      0        1  1.13e+09  0.00e+00  0.00e+00  1.45e+44  1.91e-14  9.80e+09  3.48e+04  3.41e+04 -8.43e+01 -7.08e+01  1.02e+05  1.01e+05  6.61e-03  8.70e+40  8.70e+40  3.94e+41  9.75e+05  1.06e+04  8.04e+05  4.74e-01  0.00e+00  0.00e+00 
7.237e+14  109      0        0  1.19e+09  0.00e+00  0.00e+00  1.60e+44  1.34e-14  6.85e+09  3.40e+04  3.39e+04 -6.47e+01 -3.51e+02  1.02e+05  1.02e+05  5.49e-03  3.83e+40  3.83e+40  3.77e+40  8.96e+05  1.27e+04  7.39e+05  5.22e-01  0.00e+00  0.00e+00 
7.472e+14  110      0        0  1.27e+09  0.00e+00  0.00e+00  1.76e+44  9.56e-15  4.89e+09  3.39e+04  3.39e+04 -2.07e+02 -1.43e+02  1.02e+05  1.02e+05  4.60e-03  2.12e+40  2.12e+40  2.13e+40  8.42e+05  1.50e+04  6.94e+05  5.02e-01  0.00e+00  0.00e+00 
7.715e+14  111      0        0  1.36e+09  0.00e+00  0.00e+00  1.94e+44  6.86e-15  3.51e+09  3.37e+04  3.38e+04  6.61e+01  2.12e+01  1.02e+05  1.02e+05  3.92e-03  1.20e+40  1.20e+40  1.20e+40  8.04e+05  1.80e+04  6.62e+05  7.88e-01  0.00e+00  0.00e+00 
7.965e+14  112      0        0  1.42e+09  0.00e+00  0.00e+00  2.13e+44  4.97e-15  2.54e+09  3.39e+04  3.37e+04  1.56e+01 -1.12e+03  1.02e+05  1.02e+05  3.38e-03  7.25e+39  7.25e+39  7.18e+39  7.78e+05  2.17e+04  6.40e+05  4.31e-01  0.00e+00  0.00e+00 
8.224e+14  113      0        0  1.48e+09  0.00e+00  0.00e+00  2.35e+44  3.64e-15  1.86e+09  3.45e+04  3.47e+04 -9.48e+02 -1.05e+03  1.03e+05  1.03e+05  2.97e-03  4.41e+39  4.41e+39  4.69e+39  7.60e+05  2.63e+04  6.25e+05  3.51e-01  0.00e+00  0.00e+00 
8.491e+14  114      0        0  1.57e+09  0.00e+00  0.00e+00  2.58e+44  2.70e-15  1.38e+09  3.41e+04  3.39e+04  4.24e+02  3.71e+03  1.03e+05  1.03e+05  2.62e-03  2.83e+39  2.83e+39  2.78e+39  7.47e+05  3.18e+04  6.15e+05  5.52e-01  0.00e+00  0.00e+00 
8.767e+14  115      0        0  1.65e+09  0.00e+00  0.00e+00  2.84e+44  2.03e-15  1.04e+09  3.40e+04  3.36e+04  8.87e+02  2.88e+03  1.04e+05  1.04e+05  2.30e-03  1.87e+39  1.87e+39  1.76e+39  7.39e+05  3.81e+04  6.08e+05  4.06e-01  0.00e+00  0.00e+00 
9.051e+14  116      0        0  1.72e+09  0.00e+00  0.00e+00  3.13e+44  1.56e-15  7.95e+08  3.48e+04  3.44e+04  4.29e+03 -7.06e+00  1.04e+05  1.01e+05  2.06e-03  1.34e+39  1.34e+39  1.29e+39  7.33e+05  4.59e+04  6.03e+05  5.74e-01  0.00e+00  0.00e+00 
9.345e+14  117      0        1  1.78e+09  0.00e+00  0.00e+00  3.45e+44  1.18e-15  6.04e+08  3.34e+04  3.07e+04  1.64e+02  1.55e+01  1.01e+05  9.91e+04  2.07e-03  2.81e+42  2.81e+42  7.15e+38  7.21e+05  5.47e+04  5.93e+05  3.19e-01  0.00e+00  0.00e+00 
9.649e+14  118      0        2  1.84e+09  0.00e+00  0.00e+00  3.79e+44  9.22e-16  4.72e+08  3.83e+04  3.10e+04  1.99e+02 -5.87e+01  9.92e+04  9.84e+04  2.01e-03  5.62e+39  5.62e+39  8.70e+38  7.10e+05  6.25e+04  5.81e+05  8.00e-01  0.00e+00  0.00e+00 
9.962e+14  119      0        0  1.91e+09  0.00e+00  0.00e+00  4.17e+44  7.32e-16  3.74e+08  3.15e+04  3.13e+04  1.40e+02 -1.13e+02  9.84e+04  9.78e+04  1.89e-03  4.51e+38  4.51e+38  4.47e+38  7.04e+05  7.17e+04  5.75e+05  7.88e-01  0.00e+00  0.00e+00 
1.029e+15  120      0        0  1.97e+09  0.00e+00  0.00e+00  4.60e+44  6.16e-16  3.15e+08  3.17e+04  3.16e+04 -3.78e+00 -3.32e+02  9.74e+04  9.71e+04  1.78e-03  3.62e+38  3.62e+38  3.61e+38  6.98e+05  7.76e+04  5.69e+05  8.00e-01  0.00e+00  0.00e+00 
1.062e+15  121      0        2  2.07e+09  0.00e+00  0.00e+00  5.06e+44  5.29e-16  2.71e+08  3.87e+04  3.16e+04  3.64e+01 -2.10e+02  9.62e+04  9.58e+04  1.69e-03  3.42e+39  3.42e+39  4.19e+38  6.91e+05  8.18e+04  5.62e+05  5.22e-01  0.00e+00  0.00e+00 
1.096e+15  122      0        0  2.14e+09  0.00e+00  0.00e+00  5.57e+44  4.61e-16  2.36e+08  3.56e+04  3.88e+04  6.87e+03 -1.02e+03  9.46e+04  9.46e+04  1.64e-03  2.31e+38  2.31e+38  2.53e+38  6.87e+05  8.51e+04  5.57e+05  8.00e-01  0.00e+00  0.00e+00 
1.132e+15  123      0        0  2.15e+09  0.00e+00  0.00e+00  6.13e+44  4.07e-16  2.08e+08  3.51e+04  3.57e+04 -3.99e+03  7.68e+03  9.40e+04  9.35e+04  1.54e-03  2.04e+38  2.04e+38  2.07e+38  6.85e+05  8.84e+04  5.56e+05  5.60e-01  0.00e+00  0.00e+00 
1.169e+15  124      0        0  2.13e+09  0.00e+00  0.00e+00  6.74e+44  3.72e-16  1.90e+08  3.52e+04  3.53e+04 -3.46e+02 -8.76e+02  9.37e+04  9.32e+04  1.44e-03  1.91e+38  1.91e+38  1.94e+38  6.85e+05  8.96e+04  5.56e+05  3.86e-01  0.00e+00  0.00e+00 
1.207e+15  125      0        0  2.13e+09  0.00e+00  0.00e+00  7.42e+44  3.55e-16  1.82e+08  3.54e+04  3.57e+04 -9.91e+02 -2.08e+03  9.35e+04  9.30e+04  1.35e-03  1.87e+38  1.87e+38  1.97e+38  6.85e+05  8.70e+04  5.56e+05  4.06e-01  0.00e+00  0.00e+00 
1.246e+15  126      0        0  2.14e+09  0.00e+00  0.00e+00  8.17e+44  3.42e-16  1.75e+08  3.47e+04  3.47e+04  1.02e+02 -1.12e+02  9.34e+04  9.30e+04  1.26e-03  1.85e+38  1.85e+38  1.84e+38  6.85e+05  8.41e+04  5.56e+05  2.58e-01  0.00e+00  0.00e+00 
1.286e+15  127      0        0  2.11e+09  0.00e+00  0.00e+00  8.99e+44  3.35e-16  1.71e+08  3.46e+04  3.45e+04  9.31e+01 -8.11e+01  9.35e+04  9.30e+04  1.17e-03  1.89e+38  1.89e+38  1.87e+38  6.85e+05  8.00e+04  5.56e+05  5.02e-01  0.00e+00  0.00e+00 
1.328e+15  128      0        0  2.03e+09  0.00e+00  0.00e+00  9.89e+44  3.25e-16  1.66e+08  3.45e+04  3.44e+04  1.24e+02 -6.32e+01  9.35e+04  9.31e+04  1.09e-03  1.91e+38  1.91e+38  1.89e+38  6.85e+05  7.69e+04  5.56e+05  5.02e-01  0.00e+00  0.00e+00 
1.371e+15  129      0        0  1.95e+09  0.00e+00  0.00e+00  1.09e+45  3.18e-16  1.63e+08  3.42e+04  3.41e+04  2.96e+02  2.36e+02  9.36e+04  9.30e+04  1.01e-03  1.97e+38  1.97e+38  1.93e+38  6.85e+05  7.36e+04  5.56e+05  5.52e-01  0.00e+00  0.00e+00 
1.416e+15  130      0        0  1.92e+09  0.00e+00  0.00e+00  1.20e+45  3.10e-16  1.58e+08  3.43e+04  3.42e+04  1.46e+02 -2.22e+02  9.38e+04  9.31e+04  9.39e-04  2.01e+38  2.01e+38  2.00e+38  6.85e+05  7.07e+04  5.56e+05  4.06e-01  0.00e+00  0.00e+00 
1.462e+15  131      0        0  1.84e+09  0.00e+00  0.00e+00  1.32e+45  3.05e-16  1.56e+08  3.43e+04  3.44e+04 -9.33e+01 -7.82e+02  9.41e+04  9.33e+04  8.70e-04  2.08e+38  2.08e+38  2.09e+38  6.84e+05  6.71e+04  5.56e+05  5.02e-01  0.00e+00  0.00e+00 
1.509e+15  132      0        0  1.72e+09  0.00e+00  0.00e+00  1.45e+45  2.97e-16  1.52e+08  3.41e+04  3.40e+04  1.01e+02 -2.41e+02  9.42e+04  9.36e+04  8.12e-04  2.12e+38  2.12e+38  2.11e+38  6.83e+05  6.43e+04  5.56e+05  4.06e-01  0.00e+00  0.00e+00 
1.558e+15  133      0        0  1.60e+09  0.00e+00  0.00e+00  1.60e+45  2.87e-16  1.47e+08  3.40e+04  3.39e+04  7.20e+01 -2.06e+02  9.45e+04  9.39e+04  7.51e-04  2.14e+38  2.14e+38  2.13e+38  6.82e+05  6.22e+04  5.55e+05  3.69e-01  0.00e+00  0.00e+00 
1.609e+15  134      0        0  1.50e+09  0.00e+00  0.00e+00  1.76e+45  2.81e-16  1.44e+08  3.39e+04  3.38e+04  1.45e+02 -2.51e+02  9.48e+04  9.41e+04  6.94e-04  2.20e+38  2.20e+38  2.18e+38  6.81e+05  5.96e+04  5.55e+05  4.31e-01  0.00e+00  0.00e+00 
1.661e+15  135      0        0  1.38e+09  0.00e+00  0.00e+00  1.93e+45  2.64e-16  1.35e+08  3.39e+04  3.38e+04  1.69e+02 -2.26e+02  9.52e+04  9.44e+04  6.40e-04  2.15e+38  2.15e+38  2.13e+38  6.79e+05  5.93e+04  5.55e+05  4.31e-01  0.00e+00  0.00e+00 
1.715e+15  136      0        0  1.27e+09  0.00e+00  0.00e+00  2.13e+45  2.47e-16  1.26e+08  3.40e+04  3.39e+04  1.31e+02 -2.56e+02  9.53e+04  9.48e+04  5.97e-04  2.06e+38  2.06e+38  2.05e+38  6.78e+05  5.95e+04  5.54e+05  4.31e-01  0.00e+00  0.00e+00 
1.771e+15  137      0        0  1.11e+09  0.00e+00  0.00e+00  2.34e+45  2.26e-16  1.16e+08  3.41e+04  3.40e+04  3.44e+01 -2.09e+02  9.57e+04  9.50e+04  5.50e-04  1.94e+38  1.94e+38  1.92e+38  6.76e+05  6.09e+04  5.53e+05  3.19e-01  0.00e+00  0.00e+00 
1.828e+15  138      0        0  9.75e+08  0.00e+00  0.00e+00  2.58e+45  2.06e-16  1.05e+08  3.43e+04  3.42e+04  1.10e+02 -3.32e+02  9.61e+04  9.56e+04  5.10e-04  1.82e+38  1.82e+38  1.80e+38  6.74e+05  6.25e+04  5.52e+05  4.31e-01  0.00e+00  0.00e+00 
1.887e+15  139      0        0  8.28e+08  0.00e+00  0.00e+00  2.83e+45  1.86e-16  9.50e+07  3.45e+04  3.44e+04  9.85e+01 -3.80e+02  9.64e+04  9.59e+04  4.72e-04  1.67e+38  1.67e+38  1.66e+38  6.72e+05  6.49e+04  5.51e+05  4.31e-01  0.00e+00  0.00e+00 
1.949e+15  140      0        0  6.82e+08  0.00e+00  0.00e+00  3.12e+45  1.68e-16  8.61e+07  3.47e+04  3.46e+04  9.90e+01 -4.82e+02  9.68e+04  9.63e+04  4.35e-04  1.54e+38  1.54e+38  1.53e+38  6.69e+05  6.68e+04  5.49e+05  4.31e-01  0.00e+00  0.00e+00 
2.012e+15  141      0        0  5.30e+08  0.00e+00  0.00e+00  3.43e+45  1.53e-16  7.83e+07  3.47e+04  3.47e+04  3.78e+00 -4.53e+02  9.71e+04  9.66e+04  4.01e-04  1.43e+38  1.43e+38  1.43e+38  6.67e+05  6.87e+04  5.48e+05  3.19e-01  0.00e+00  0.00e+00 
2.077e+15  142      0        0  4.23e+08  0.00e+00  0.00e+00  3.78e+45  1.37e-16  7.02e+07  3.49e+04  3.48e+04  8.23e+01 -6.84e+02  9.73e+04  9.70e+04  3.71e-04  1.30e+38  1.30e+38  1.30e+38  6.64e+05  7.14e+04  5.46e+05  4.31e-01  0.00e+00  0.00e+00 
2.145e+15  143      0        0  3.26e+08  0.00e+00  0.00e+00  4.16e+45  1.27e-16  6.50e+07  3.48e+04  3.48e+04  8.48e+01 -7.44e+02  9.76e+04  9.71e+04  3.44e-04  1.24e+38  1.24e+38  1.23e+38  6.63e+05  7.19e+04  5.45e+05  4.31e-01  0.00e+00  0.00e+00 
2.214e+15  144      0        0  2.80e+08  0.00e+00  0.00e+00  4.58e+45  1.18e-16  6.03e+07  3.48e+04  3.47e+04  5.94e+01 -8.07e+02  9.77e+04  9.72e+04  3.20e-04  1.18e+38  1.18e+38  1.17e+38  6.61e+05  7.23e+04  5.44e+05  4.31e-01  0.00e+00  0.00e+00 
2.286e+15  145      0        0  2.54e+08  0.00e+00  0.00e+00  5.04e+45  1.10e-16  5.60e+07  3.49e+04  3.49e+04 -2.28e+01 -7.86e+02  9.78e+04  9.74e+04  2.97e-04  1.12e+38  1.12e+38  1.12e+38  6.60e+05  7.27e+04  5.43e+05  5.52e-01  0.00e+00  0.00e+00 
2.361e+15  146      0        0  2.13e+08  0.00e+00  0.00e+00  5.54e+45  1.03e-16  5.25e+07  3.49e+04  3.50e+04 -6.85e+01 -6.91e+02  9.79e+04  9.74e+04  2.77e-04  1.09e+38  1.09e+38  1.09e+38  6.59e+05  7.25e+04  5.42e+05  5.02e-01  0.00e+00  0.00e+00 
2.437e+15  147      0        0  1.80e+08  0.00e+00  0.00e+00  6.10e+45  9.44e-17  4.83e+07  3.50e+04  3.50e+04  3.60e+01 -1.13e+03  9.80e+04  9.76e+04  2.57e-04  1.03e+38  1.03e+38  1.02e+38  6.57e+05  7.36e+04  5.41e+05  4.31e-01  0.00e+00  0.00e+00 
2.516e+15  148      0        0  1.23e+08  0.00e+00  0.00e+00  6.71e+45  8.82e-17  4.51e+07  3.50e+04  3.49e+04  1.19e+01 -1.26e+03  9.82e+04  9.77e+04  2.39e-04  9.89e+37  9.89e+37  9.84e+37  6.56e+05  7.34e+04  5.40e+05  4.06e-01  0.00e+00  0.00e+00 
2.598e+15  149      0        0  1.06e+08  0.00e+00  0.00e+00  7.39e+45  8.39e-17  4.29e+07  3.50e+04  3.51e+04 -2.61e+02 -1.76e+03  9.82e+04  9.78e+04  2.23e-04  9.67e+37  9.67e+37  9.85e+37  6.55e+05  7.21e+04  5.39e+05  5.22e-01  0.00e+00  0.00e+00 
2.682e+15  150      0        0  1.12e+08  0.00e+00  0.00e+00  8.13e+45  7.88e-17  4.03e+07  3.51e+04  3.53e+04 -2.40e+02 -1.06e+03  9.82e+04  9.77e+04  2.08e-04  9.31e+37  9.31e+37  9.62e+37  6.54e+05  7.16e+04  5.39e+05  3.86e-01  0.00e+00  0.00e+00 
2.769e+15  151      0        0  9.41e+07  0.00e+00  0.00e+00  8.95e+45  7.54e-17  3.85e+07  3.47e+04  3.47e+04 -6.36e+01 -1.38e+03  9.82e+04  9.78e+04  1.94e-04  9.20e+37  9.20e+37  9.22e+37  6.52e+05  6.97e+04  5.37e+05  5.74e-01  0.00e+00  0.00e+00 
2.859e+15  152      0        0  9.61e+07  0.00e+00  0.00e+00  9.85e+45  7.38e-17  3.77e+07  3.45e+04  3.46e+04 -6.93e+02 -2.77e+03  9.82e+04  9.77e+04  1.81e-04  9.38e+37  9.38e+37  9.47e+37  6.51e+05  6.64e+04  5.36e+05  5.52e-01  0.00e+00  0.00e+00 
2.952e+15  153     -1        0  1.20e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.048e+15  154     -1        0  1.20e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
